GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
0.236_to_0.382,1330,3,-1.0_to_-0.786,930,158,1.9,1330,1330,10-Minute
0.236_to_0.382,1340,3,-1.0_to_-0.786,930,158,1.9,1340,1340,10-Minute
0.236_to_0.382,1350,3,-1.0_to_-0.786,930,158,1.9,1350,1350,10-Minute
0.236_to_0.382,1400,4,-1.0_to_-0.786,930,158,2.53,1400,1400,10-Minute
0.236_to_0.382,1410,5,-1.0_to_-0.786,930,158,3.16,1410,1410,10-Minute
0.236_to_0.382,1420,4,-1.0_to_-0.786,930,158,2.53,1420,1420,10-Minute
0.236_to_0.382,1430,6,-1.0_to_-0.786,930,158,3.8,1430,1430,10-Minute
0.236_to_0.382,1440,5,-1.0_to_-0.786,930,158,3.16,1440,1440,10-Minute
0.236_to_0.382,1450,7,-1.0_to_-0.786,930,158,4.43,1450,1450,10-Minute
0.236_to_0.382,1500,7,-1.0_to_-0.786,930,158,4.43,1500,1500,10-Minute
0.236_to_0.382,1510,11,-1.0_to_-0.786,930,158,6.96,1510,1510,10-Minute
0.236_to_0.382,1520,10,-1.0_to_-0.786,930,158,6.33,1520,1520,10-Minute
0.236_to_0.382,1530,11,-1.0_to_-0.786,930,158,6.96,1530,1530,10-Minute
0.236_to_0.382,1540,9,-1.0_to_-0.786,930,158,5.7,1540,1540,10-Minute
0.236_to_0.382,1550,7,-1.0_to_-0.786,930,158,4.43,1550,1550,10-Minute
0.382_to_0.5,950,1,-1.0_to_-0.786,930,158,0.63,0950,0950,10-Minute
0.382_to_0.5,1000,1,-1.0_to_-0.786,930,158,0.63,1000,1000,10-Minute
0.382_to_0.5,1010,1,-1.0_to_-0.786,930,158,0.63,1010,1010,10-Minute
0.382_to_0.5,1100,1,-1.0_to_-0.786,930,158,0.63,1100,1100,10-Minute
0.382_to_0.5,1110,2,-1.0_to_-0.786,930,158,1.27,1110,1110,10-Minute
0.382_to_0.5,1120,2,-1.0_to_-0.786,930,158,1.27,1120,1120,10-Minute
0.382_to_0.5,1130,2,-1.0_to_-0.786,930,158,1.27,1130,1130,10-Minute
0.382_to_0.5,1140,2,-1.0_to_-0.786,930,158,1.27,1140,1140,10-Minute
0.382_to_0.5,1150,2,-1.0_to_-0.786,930,158,1.27,1150,1150,10-Minute
0.382_to_0.5,1200,2,-1.0_to_-0.786,930,158,1.27,1200,1200,10-Minute
0.382_to_0.5,1210,1,-1.0_to_-0.786,930,158,0.63,1210,1210,10-Minute
0.382_to_0.5,1220,2,-1.0_to_-0.786,930,158,1.27,1220,1220,10-Minute
0.382_to_0.5,1230,3,-1.0_to_-0.786,930,158,1.9,1230,1230,10-Minute
0.382_to_0.5,1240,4,-1.0_to_-0.786,930,158,2.53,1240,1240,10-Minute
0.382_to_0.5,1250,2,-1.0_to_-0.786,930,158,1.27,1250,1250,10-Minute
0.382_to_0.5,1300,2,-1.0_to_-0.786,930,158,1.27,1300,1300,10-Minute
0.382_to_0.5,1310,1,-1.0_to_-0.786,930,158,0.63,1310,1310,10-Minute
0.382_to_0.5,1320,2,-1.0_to_-0.786,930,158,1.27,1320,1320,10-Minute
0.382_to_0.5,1330,1,-1.0_to_-0.786,930,158,0.63,1330,1330,10-Minute
0.382_to_0.5,1340,1,-1.0_to_-0.786,930,158,0.63,1340,1340,10-Minute
0.382_to_0.5,1350,1,-1.0_to_-0.786,930,158,0.63,1350,1350,10-Minute
0.382_to_0.5,1400,2,-1.0_to_-0.786,930,158,1.27,1400,1400,10-Minute
0.382_to_0.5,1410,2,-1.0_to_-0.786,930,158,1.27,1410,1410,10-Minute
0.382_to_0.5,1420,2,-1.0_to_-0.786,930,158,1.27,1420,1420,10-Minute
0.382_to_0.5,1430,2,-1.0_to_-0.786,930,158,1.27,1430,1430,10-Minute
0.382_to_0.5,1440,3,-1.0_to_-0.786,930,158,1.9,1440,1440,10-Minute
0.382_to_0.5,1450,4,-1.0_to_-0.786,930,158,2.53,1450,1450,10-Minute
0.382_to_0.5,1500,3,-1.0_to_-0.786,930,158,1.9,1500,1500,10-Minute
0.382_to_0.5,1510,5,-1.0_to_-0.786,930,158,3.16,1510,1510,10-Minute
0.382_to_0.5,1520,4,-1.0_to_-0.786,930,158,2.53,1520,1520,10-Minute
0.382_to_0.5,1530,4,-1.0_to_-0.786,930,158,2.53,1530,1530,10-Minute
0.382_to_0.5,1540,4,-1.0_to_-0.786,930,158,2.53,1540,1540,10-Minute
0.382_to_0.5,1550,3,-1.0_to_-0.786,930,158,1.9,1550,1550,10-Minute
0.5_to_0.618,950,1,-1.0_to_-0.786,930,158,0.63,0950,0950,10-Minute
0.5_to_0.618,1000,1,-1.0_to_-0.786,930,158,0.63,1000,1000,10-Minute
0.5_to_0.618,1010,1,-1.0_to_-0.786,930,158,0.63,1010,1010,10-Minute
0.5_to_0.618,1100,1,-1.0_to_-0.786,930,158,0.63,1100,1100,10-Minute
0.5_to_0.618,1110,1,-1.0_to_-0.786,930,158,0.63,1110,1110,10-Minute
0.5_to_0.618,1120,2,-1.0_to_-0.786,930,158,1.27,1120,1120,10-Minute
0.5_to_0.618,1130,2,-1.0_to_-0.786,930,158,1.27,1130,1130,10-Minute
0.5_to_0.618,1140,1,-1.0_to_-0.786,930,158,0.63,1140,1140,10-Minute
0.5_to_0.618,1150,2,-1.0_to_-0.786,930,158,1.27,1150,1150,10-Minute
0.5_to_0.618,1200,2,-1.0_to_-0.786,930,158,1.27,1200,1200,10-Minute
0.5_to_0.618,1210,2,-1.0_to_-0.786,930,158,1.27,1210,1210,10-Minute
0.5_to_0.618,1220,1,-1.0_to_-0.786,930,158,0.63,1220,1220,10-Minute
0.5_to_0.618,1230,2,-1.0_to_-0.786,930,158,1.27,1230,1230,10-Minute
0.5_to_0.618,1240,2,-1.0_to_-0.786,930,158,1.27,1240,1240,10-Minute
0.5_to_0.618,1250,1,-1.0_to_-0.786,930,158,0.63,1250,1250,10-Minute
0.5_to_0.618,1300,2,-1.0_to_-0.786,930,158,1.27,1300,1300,10-Minute
0.5_to_0.618,1310,1,-1.0_to_-0.786,930,158,0.63,1310,1310,10-Minute
0.5_to_0.618,1320,1,-1.0_to_-0.786,930,158,0.63,1320,1320,10-Minute
0.5_to_0.618,1330,1,-1.0_to_-0.786,930,158,0.63,1330,1330,10-Minute
0.5_to_0.618,1340,2,-1.0_to_-0.786,930,158,1.27,1340,1340,10-Minute
0.5_to_0.618,1410,2,-1.0_to_-0.786,930,158,1.27,1410,1410,10-Minute
0.5_to_0.618,1420,3,-1.0_to_-0.786,930,158,1.9,1420,1420,10-Minute
0.5_to_0.618,1430,3,-1.0_to_-0.786,930,158,1.9,1430,1430,10-Minute
0.5_to_0.618,1440,2,-1.0_to_-0.786,930,158,1.27,1440,1440,10-Minute
0.5_to_0.618,1450,2,-1.0_to_-0.786,930,158,1.27,1450,1450,10-Minute
0.5_to_0.618,1500,1,-1.0_to_-0.786,930,158,0.63,1500,1500,10-Minute
0.5_to_0.618,1510,2,-1.0_to_-0.786,930,158,1.27,1510,1510,10-Minute
0.5_to_0.618,1520,3,-1.0_to_-0.786,930,158,1.9,1520,1520,10-Minute
0.5_to_0.618,1530,4,-1.0_to_-0.786,930,158,2.53,1530,1530,10-Minute
0.5_to_0.618,1540,2,-1.0_to_-0.786,930,158,1.27,1540,1540,10-Minute
0.5_to_0.618,1550,3,-1.0_to_-0.786,930,158,1.9,1550,1550,10-Minute
0.618_to_0.786,950,1,-1.0_to_-0.786,930,158,0.63,0950,0950,10-Minute
0.618_to_0.786,1000,1,-1.0_to_-0.786,930,158,0.63,1000,1000,10-Minute
0.618_to_0.786,1010,1,-1.0_to_-0.786,930,158,0.63,1010,1010,10-Minute
0.618_to_0.786,1120,2,-1.0_to_-0.786,930,158,1.27,1120,1120,10-Minute
0.618_to_0.786,1130,2,-1.0_to_-0.786,930,158,1.27,1130,1130,10-Minute
0.618_to_0.786,1140,1,-1.0_to_-0.786,930,158,0.63,1140,1140,10-Minute
0.618_to_0.786,1150,1,-1.0_to_-0.786,930,158,0.63,1150,1150,10-Minute
0.618_to_0.786,1200,2,-1.0_to_-0.786,930,158,1.27,1200,1200,10-Minute
0.618_to_0.786,1210,1,-1.0_to_-0.786,930,158,0.63,1210,1210,10-Minute
0.618_to_0.786,1220,1,-1.0_to_-0.786,930,158,0.63,1220,1220,10-Minute
0.618_to_0.786,1230,2,-1.0_to_-0.786,930,158,1.27,1230,1230,10-Minute
0.618_to_0.786,1240,2,-1.0_to_-0.786,930,158,1.27,1240,1240,10-Minute
0.618_to_0.786,1250,1,-1.0_to_-0.786,930,158,0.63,1250,1250,10-Minute
0.618_to_0.786,1300,1,-1.0_to_-0.786,930,158,0.63,1300,1300,10-Minute
0.618_to_0.786,1330,1,-1.0_to_-0.786,930,158,0.63,1330,1330,10-Minute
0.618_to_0.786,1340,1,-1.0_to_-0.786,930,158,0.63,1340,1340,10-Minute
0.618_to_0.786,1350,1,-1.0_to_-0.786,930,158,0.63,1350,1350,10-Minute
0.618_to_0.786,1400,1,-1.0_to_-0.786,930,158,0.63,1400,1400,10-Minute
0.618_to_0.786,1410,1,-1.0_to_-0.786,930,158,0.63,1410,1410,10-Minute
0.618_to_0.786,1420,1,-1.0_to_-0.786,930,158,0.63,1420,1420,10-Minute
0.618_to_0.786,1430,1,-1.0_to_-0.786,930,158,0.63,1430,1430,10-Minute
0.618_to_0.786,1440,1,-1.0_to_-0.786,930,158,0.63,1440,1440,10-Minute
0.618_to_0.786,1450,1,-1.0_to_-0.786,930,158,0.63,1450,1450,10-Minute
0.618_to_0.786,1500,2,-1.0_to_-0.786,930,158,1.27,1500,1500,10-Minute
0.618_to_0.786,1510,1,-1.0_to_-0.786,930,158,0.63,1510,1510,10-Minute
0.618_to_0.786,1520,2,-1.0_to_-0.786,930,158,1.27,1520,1520,10-Minute
0.618_to_0.786,1530,3,-1.0_to_-0.786,930,158,1.9,1530,1530,10-Minute
0.618_to_0.786,1540,3,-1.0_to_-0.786,930,158,1.9,1540,1540,10-Minute
0.618_to_0.786,1550,4,-1.0_to_-0.786,930,158,2.53,1550,1550,10-Minute
0.786_to_1.0,950,1,-1.0_to_-0.786,930,158,0.63,0950,0950,10-Minute
0.786_to_1.0,1000,1,-1.0_to_-0.786,930,158,0.63,1000,1000,10-Minute
0.786_to_1.0,1130,1,-1.0_to_-0.786,930,158,0.63,1130,1130,10-Minute
0.786_to_1.0,1140,1,-1.0_to_-0.786,930,158,0.63,1140,1140,10-Minute
0.786_to_1.0,1150,1,-1.0_to_-0.786,930,158,0.63,1150,1150,10-Minute
0.786_to_1.0,1200,1,-1.0_to_-0.786,930,158,0.63,1200,1200,10-Minute
0.786_to_1.0,1210,1,-1.0_to_-0.786,930,158,0.63,1210,1210,10-Minute
0.786_to_1.0,1240,1,-1.0_to_-0.786,930,158,0.63,1240,1240,10-Minute
0.786_to_1.0,1250,1,-1.0_to_-0.786,930,158,0.63,1250,1250,10-Minute
0.786_to_1.0,1300,1,-1.0_to_-0.786,930,158,0.63,1300,1300,10-Minute
0.786_to_1.0,1310,1,-1.0_to_-0.786,930,158,0.63,1310,1310,10-Minute
0.786_to_1.0,1320,1,-1.0_to_-0.786,930,158,0.63,1320,1320,10-Minute
0.786_to_1.0,1410,1,-1.0_to_-0.786,930,158,0.63,1410,1410,10-Minute
0.786_to_1.0,1420,1,-1.0_to_-0.786,930,158,0.63,1420,1420,10-Minute
0.786_to_1.0,1430,1,-1.0_to_-0.786,930,158,0.63,1430,1430,10-Minute
0.786_to_1.0,1450,1,-1.0_to_-0.786,930,158,0.63,1450,1450,10-Minute
0.786_to_1.0,1500,1,-1.0_to_-0.786,930,158,0.63,1500,1500,10-Minute
0.786_to_1.0,1510,1,-1.0_to_-0.786,930,158,0.63,1510,1510,10-Minute
0.786_to_1.0,1520,1,-1.0_to_-0.786,930,158,0.63,1520,1520,10-Minute
0.786_to_1.0,1530,1,-1.0_to_-0.786,930,158,0.63,1530,1530,10-Minute
0.786_to_1.0,1550,3,-1.0_to_-0.786,930,158,1.9,1550,1550,10-Minute
above_1.0,950,1,-1.0_to_-0.786,930,158,0.63,0950,0950,10-Minute
above_1.0,1000,1,-1.0_to_-0.786,930,158,0.63,1000,1000,10-Minute
above_1.0,1140,1,-1.0_to_-0.786,930,158,0.63,1140,1140,10-Minute
above_1.0,1320,1,-1.0_to_-0.786,930,158,0.63,1320,1320,10-Minute
above_1.0,1330,1,-1.0_to_-0.786,930,158,0.63,1330,1330,10-Minute
above_1.0,1340,1,-1.0_to_-0.786,930,158,0.63,1340,1340,10-Minute
above_1.0,1350,1,-1.0_to_-0.786,930,158,0.63,1350,1350,10-Minute
above_1.0,1400,1,-1.0_to_-0.786,930,158,0.63,1400,1400,10-Minute
above_1.0,1410,1,-1.0_to_-0.786,930,158,0.63,1410,1410,10-Minute
above_1.0,1420,1,-1.0_to_-0.786,930,158,0.63,1420,1420,10-Minute
above_1.0,1430,1,-1.0_to_-0.786,930,158,0.63,1430,1430,10-Minute
above_1.0,1440,1,-1.0_to_-0.786,930,158,0.63,1440,1440,10-Minute
above_1.0,1450,1,-1.0_to_-0.786,930,158,0.63,1450,1450,10-Minute
above_1.0,1500,2,-1.0_to_-0.786,930,158,1.27,1500,1500,10-Minute
above_1.0,1510,2,-1.0_to_-0.786,930,158,1.27,1510,1510,10-Minute
above_1.0,1520,2,-1.0_to_-0.786,930,158,1.27,1520,1520,10-Minute
above_1.0,1530,2,-1.0_to_-0.786,930,158,1.27,1530,1530,10-Minute
above_1.0,1540,2,-1.0_to_-0.786,930,158,1.27,1540,1540,10-Minute
above_1.0,1550,2,-1.0_to_-0.786,930,158,1.27,1550,1550,10-Minute
below_-1.0,940,87,-1.0_to_-0.786,930,158,55.06,0940,0940,10-Minute
below_-1.0,950,92,-1.0_to_-0.786,930,158,58.23,0950,0950,10-Minute
below_-1.0,1000,97,-1.0_to_-0.786,930,158,61.39,1000,1000,10-Minute
below_-1.0,1010,96,-1.0_to_-0.786,930,158,60.76,1010,1010,10-Minute
below_-1.0,1020,95,-1.0_to_-0.786,930,158,60.13,1020,1020,10-Minute
below_-1.0,1030,92,-1.0_to_-0.786,930,158,58.23,1030,1030,10-Minute
below_-1.0,1040,90,-1.0_to_-0.786,930,158,56.96,1040,1040,10-Minute
below_-1.0,1050,90,-1.0_to_-0.786,930,158,56.96,1050,1050,10-Minute
below_-1.0,1100,87,-1.0_to_-0.786,930,158,55.06,1100,1100,10-Minute
below_-1.0,1110,80,-1.0_to_-0.786,930,158,50.63,1110,1110,10-Minute
below_-1.0,1120,83,-1.0_to_-0.786,930,158,52.53,1120,1120,10-Minute
below_-1.0,1130,83,-1.0_to_-0.786,930,158,52.53,1130,1130,10-Minute
below_-1.0,1140,86,-1.0_to_-0.786,930,158,54.43,1140,1140,10-Minute
below_-1.0,1150,85,-1.0_to_-0.786,930,158,53.8,1150,1150,10-Minute
below_-1.0,1200,84,-1.0_to_-0.786,930,158,53.16,1200,1200,10-Minute
below_-1.0,1210,87,-1.0_to_-0.786,930,158,55.06,1210,1210,10-Minute
below_-1.0,1220,87,-1.0_to_-0.786,930,158,55.06,1220,1220,10-Minute
below_-1.0,1230,79,-1.0_to_-0.786,930,158,50.0,1230,1230,10-Minute
below_-1.0,1240,78,-1.0_to_-0.786,930,158,49.37,1240,1240,10-Minute
below_-1.0,1250,84,-1.0_to_-0.786,930,158,53.16,1250,1250,10-Minute
below_-1.0,1300,84,-1.0_to_-0.786,930,158,53.16,1300,1300,10-Minute
below_-1.0,1310,83,-1.0_to_-0.786,930,158,52.53,1310,1310,10-Minute
below_-1.0,1320,79,-1.0_to_-0.786,930,158,50.0,1320,1320,10-Minute
below_-1.0,1330,78,-1.0_to_-0.786,930,158,49.37,1330,1330,10-Minute
below_-1.0,1340,77,-1.0_to_-0.786,930,158,48.73,1340,1340,10-Minute
below_-1.0,1350,76,-1.0_to_-0.786,930,158,48.1,1350,1350,10-Minute
below_-1.0,1400,77,-1.0_to_-0.786,930,158,48.73,1400,1400,10-Minute
below_-1.0,1410,81,-1.0_to_-0.786,930,158,51.27,1410,1410,10-Minute
below_-1.0,1420,82,-1.0_to_-0.786,930,158,51.9,1420,1420,10-Minute
below_-1.0,1430,79,-1.0_to_-0.786,930,158,50.0,1430,1430,10-Minute
below_-1.0,1440,82,-1.0_to_-0.786,930,158,51.9,1440,1440,10-Minute
below_-1.0,1450,81,-1.0_to_-0.786,930,158,51.27,1450,1450,10-Minute
below_-1.0,1500,82,-1.0_to_-0.786,930,158,51.9,1500,1500,10-Minute
below_-1.0,1510,83,-1.0_to_-0.786,930,158,52.53,1510,1510,10-Minute
below_-1.0,1520,81,-1.0_to_-0.786,930,158,51.27,1520,1520,10-Minute
below_-1.0,1530,80,-1.0_to_-0.786,930,158,50.63,1530,1530,10-Minute
below_-1.0,1540,77,-1.0_to_-0.786,930,158,48.73,1540,1540,10-Minute
below_-1.0,1550,77,-1.0_to_-0.786,930,158,48.73,1550,1550,10-Minute
-0.236_to_0.0,940,6,-0.786_to_-0.618,930,235,2.55,0940,0940,10-Minute
-0.236_to_0.0,950,11,-0.786_to_-0.618,930,235,4.68,0950,0950,10-Minute
-0.236_to_0.0,1000,17,-0.786_to_-0.618,930,235,7.23,1000,1000,10-Minute
-0.236_to_0.0,1010,23,-0.786_to_-0.618,930,235,9.79,1010,1010,10-Minute
-0.236_to_0.0,1020,25,-0.786_to_-0.618,930,235,10.64,1020,1020,10-Minute
-0.236_to_0.0,1030,27,-0.786_to_-0.618,930,235,11.49,1030,1030,10-Minute
-0.236_to_0.0,1040,28,-0.786_to_-0.618,930,235,11.91,1040,1040,10-Minute
-0.236_to_0.0,1050,30,-0.786_to_-0.618,930,235,12.77,1050,1050,10-Minute
-0.236_to_0.0,1100,36,-0.786_to_-0.618,930,235,15.32,1100,1100,10-Minute
-0.236_to_0.0,1110,35,-0.786_to_-0.618,930,235,14.89,1110,1110,10-Minute
-0.236_to_0.0,1120,23,-0.786_to_-0.618,930,235,9.79,1120,1120,10-Minute
-0.236_to_0.0,1130,24,-0.786_to_-0.618,930,235,10.21,1130,1130,10-Minute
-0.236_to_0.0,1140,24,-0.786_to_-0.618,930,235,10.21,1140,1140,10-Minute
-0.236_to_0.0,1150,26,-0.786_to_-0.618,930,235,11.06,1150,1150,10-Minute
-0.236_to_0.0,1200,29,-0.786_to_-0.618,930,235,12.34,1200,1200,10-Minute
-0.236_to_0.0,1210,26,-0.786_to_-0.618,930,235,11.06,1210,1210,10-Minute
-0.236_to_0.0,1220,30,-0.786_to_-0.618,930,235,12.77,1220,1220,10-Minute
-0.236_to_0.0,1230,29,-0.786_to_-0.618,930,235,12.34,1230,1230,10-Minute
-0.236_to_0.0,1240,27,-0.786_to_-0.618,930,235,11.49,1240,1240,10-Minute
-0.236_to_0.0,1250,29,-0.786_to_-0.618,930,235,12.34,1250,1250,10-Minute
-0.236_to_0.0,1300,26,-0.786_to_-0.618,930,235,11.06,1300,1300,10-Minute
-0.236_to_0.0,1310,24,-0.786_to_-0.618,930,235,10.21,1310,1310,10-Minute
-0.236_to_0.0,1320,29,-0.786_to_-0.618,930,235,12.34,1320,1320,10-Minute
-0.236_to_0.0,1330,34,-0.786_to_-0.618,930,235,14.47,1330,1330,10-Minute
-0.236_to_0.0,1340,36,-0.786_to_-0.618,930,235,15.32,1340,1340,10-Minute
-0.236_to_0.0,1350,35,-0.786_to_-0.618,930,235,14.89,1350,1350,10-Minute
-0.236_to_0.0,1400,40,-0.786_to_-0.618,930,235,17.02,1400,1400,10-Minute
-0.236_to_0.0,1410,36,-0.786_to_-0.618,930,235,15.32,1410,1410,10-Minute
-0.236_to_0.0,1420,34,-0.786_to_-0.618,930,235,14.47,1420,1420,10-Minute
-0.236_to_0.0,1430,40,-0.786_to_-0.618,930,235,17.02,1430,1430,10-Minute
-0.236_to_0.0,1440,40,-0.786_to_-0.618,930,235,17.02,1440,1440,10-Minute
-0.236_to_0.0,1450,41,-0.786_to_-0.618,930,235,17.45,1450,1450,10-Minute
-0.236_to_0.0,1500,38,-0.786_to_-0.618,930,235,16.17,1500,1500,10-Minute
-0.236_to_0.0,1510,37,-0.786_to_-0.618,930,235,15.74,1510,1510,10-Minute
-0.236_to_0.0,1520,40,-0.786_to_-0.618,930,235,17.02,1520,1520,10-Minute
-0.236_to_0.0,1530,41,-0.786_to_-0.618,930,235,17.45,1530,1530,10-Minute
-0.236_to_0.0,1540,38,-0.786_to_-0.618,930,235,16.17,1540,1540,10-Minute
-0.236_to_0.0,1550,38,-0.786_to_-0.618,930,235,16.17,1550,1550,10-Minute
-0.382_to_-0.236,940,25,-0.786_to_-0.618,930,235,10.64,0940,0940,10-Minute
-0.382_to_-0.236,950,25,-0.786_to_-0.618,930,235,10.64,0950,0950,10-Minute
-0.382_to_-0.236,1000,32,-0.786_to_-0.618,930,235,13.62,1000,1000,10-Minute
-0.382_to_-0.236,1010,41,-0.786_to_-0.618,930,235,17.45,1010,1010,10-Minute
-0.382_to_-0.236,1020,36,-0.786_to_-0.618,930,235,15.32,1020,1020,10-Minute
-0.382_to_-0.236,1030,45,-0.786_to_-0.618,930,235,19.15,1030,1030,10-Minute
-0.382_to_-0.236,1040,45,-0.786_to_-0.618,930,235,19.15,1040,1040,10-Minute
-0.382_to_-0.236,1050,45,-0.786_to_-0.618,930,235,19.15,1050,1050,10-Minute
-0.382_to_-0.236,1100,45,-0.786_to_-0.618,930,235,19.15,1100,1100,10-Minute
-0.382_to_-0.236,1110,39,-0.786_to_-0.618,930,235,16.6,1110,1110,10-Minute
-0.382_to_-0.236,1120,36,-0.786_to_-0.618,930,235,15.32,1120,1120,10-Minute
-0.382_to_-0.236,1130,37,-0.786_to_-0.618,930,235,15.74,1130,1130,10-Minute
-0.382_to_-0.236,1140,31,-0.786_to_-0.618,930,235,13.19,1140,1140,10-Minute
-0.382_to_-0.236,1150,32,-0.786_to_-0.618,930,235,13.62,1150,1150,10-Minute
-0.382_to_-0.236,1200,36,-0.786_to_-0.618,930,235,15.32,1200,1200,10-Minute
-0.382_to_-0.236,1210,29,-0.786_to_-0.618,930,235,12.34,1210,1210,10-Minute
-0.382_to_-0.236,1220,27,-0.786_to_-0.618,930,235,11.49,1220,1220,10-Minute
-0.382_to_-0.236,1230,33,-0.786_to_-0.618,930,235,14.04,1230,1230,10-Minute
-0.382_to_-0.236,1240,28,-0.786_to_-0.618,930,235,11.91,1240,1240,10-Minute
-0.382_to_-0.236,1250,29,-0.786_to_-0.618,930,235,12.34,1250,1250,10-Minute
-0.382_to_-0.236,1300,28,-0.786_to_-0.618,930,235,11.91,1300,1300,10-Minute
-0.382_to_-0.236,1310,27,-0.786_to_-0.618,930,235,11.49,1310,1310,10-Minute
-0.382_to_-0.236,1320,29,-0.786_to_-0.618,930,235,12.34,1320,1320,10-Minute
-0.382_to_-0.236,1330,35,-0.786_to_-0.618,930,235,14.89,1330,1330,10-Minute
-0.382_to_-0.236,1340,36,-0.786_to_-0.618,930,235,15.32,1340,1340,10-Minute
-0.382_to_-0.236,1350,36,-0.786_to_-0.618,930,235,15.32,1350,1350,10-Minute
-0.382_to_-0.236,1400,42,-0.786_to_-0.618,930,235,17.87,1400,1400,10-Minute
-0.382_to_-0.236,1410,44,-0.786_to_-0.618,930,235,18.72,1410,1410,10-Minute
-0.382_to_-0.236,1420,45,-0.786_to_-0.618,930,235,19.15,1420,1420,10-Minute
-0.382_to_-0.236,1430,42,-0.786_to_-0.618,930,235,17.87,1430,1430,10-Minute
-0.382_to_-0.236,1440,37,-0.786_to_-0.618,930,235,15.74,1440,1440,10-Minute
-0.382_to_-0.236,1450,39,-0.786_to_-0.618,930,235,16.6,1450,1450,10-Minute
-0.382_to_-0.236,1500,38,-0.786_to_-0.618,930,235,16.17,1500,1500,10-Minute
-0.382_to_-0.236,1510,34,-0.786_to_-0.618,930,235,14.47,1510,1510,10-Minute
-0.382_to_-0.236,1520,26,-0.786_to_-0.618,930,235,11.06,1520,1520,10-Minute
-0.382_to_-0.236,1530,30,-0.786_to_-0.618,930,235,12.77,1530,1530,10-Minute
-0.382_to_-0.236,1540,39,-0.786_to_-0.618,930,235,16.6,1540,1540,10-Minute
-0.382_to_-0.236,1550,33,-0.786_to_-0.618,930,235,14.04,1550,1550,10-Minute
-0.5_to_-0.382,940,50,-0.786_to_-0.618,930,235,21.28,0940,0940,10-Minute
-0.5_to_-0.382,950,50,-0.786_to_-0.618,930,235,21.28,0950,0950,10-Minute
-0.5_to_-0.382,1000,63,-0.786_to_-0.618,930,235,26.81,1000,1000,10-Minute
-0.5_to_-0.382,1010,67,-0.786_to_-0.618,930,235,28.51,1010,1010,10-Minute
-0.5_to_-0.382,1020,56,-0.786_to_-0.618,930,235,23.83,1020,1020,10-Minute
-0.5_to_-0.382,1030,58,-0.786_to_-0.618,930,235,24.68,1030,1030,10-Minute
-0.5_to_-0.382,1040,58,-0.786_to_-0.618,930,235,24.68,1040,1040,10-Minute
-0.5_to_-0.382,1050,47,-0.786_to_-0.618,930,235,20.0,1050,1050,10-Minute
-0.5_to_-0.382,1100,47,-0.786_to_-0.618,930,235,20.0,1100,1100,10-Minute
-0.5_to_-0.382,1110,45,-0.786_to_-0.618,930,235,19.15,1110,1110,10-Minute
-0.5_to_-0.382,1120,40,-0.786_to_-0.618,930,235,17.02,1120,1120,10-Minute
-0.5_to_-0.382,1130,37,-0.786_to_-0.618,930,235,15.74,1130,1130,10-Minute
-0.5_to_-0.382,1140,35,-0.786_to_-0.618,930,235,14.89,1140,1140,10-Minute
-0.5_to_-0.382,1150,38,-0.786_to_-0.618,930,235,16.17,1150,1150,10-Minute
-0.5_to_-0.382,1200,43,-0.786_to_-0.618,930,235,18.3,1200,1200,10-Minute
-0.5_to_-0.382,1210,31,-0.786_to_-0.618,930,235,13.19,1210,1210,10-Minute
-0.5_to_-0.382,1220,38,-0.786_to_-0.618,930,235,16.17,1220,1220,10-Minute
-0.5_to_-0.382,1230,36,-0.786_to_-0.618,930,235,15.32,1230,1230,10-Minute
-0.5_to_-0.382,1240,36,-0.786_to_-0.618,930,235,15.32,1240,1240,10-Minute
-0.5_to_-0.382,1250,36,-0.786_to_-0.618,930,235,15.32,1250,1250,10-Minute
-0.5_to_-0.382,1300,34,-0.786_to_-0.618,930,235,14.47,1300,1300,10-Minute
-0.5_to_-0.382,1310,35,-0.786_to_-0.618,930,235,14.89,1310,1310,10-Minute
-0.5_to_-0.382,1320,34,-0.786_to_-0.618,930,235,14.47,1320,1320,10-Minute
-0.5_to_-0.382,1330,30,-0.786_to_-0.618,930,235,12.77,1330,1330,10-Minute
-0.5_to_-0.382,1340,34,-0.786_to_-0.618,930,235,14.47,1340,1340,10-Minute
-0.5_to_-0.382,1350,32,-0.786_to_-0.618,930,235,13.62,1350,1350,10-Minute
-0.5_to_-0.382,1400,34,-0.786_to_-0.618,930,235,14.47,1400,1400,10-Minute
-0.5_to_-0.382,1410,30,-0.786_to_-0.618,930,235,12.77,1410,1410,10-Minute
-0.5_to_-0.382,1420,25,-0.786_to_-0.618,930,235,10.64,1420,1420,10-Minute
-0.5_to_-0.382,1430,27,-0.786_to_-0.618,930,235,11.49,1430,1430,10-Minute
-0.5_to_-0.382,1440,23,-0.786_to_-0.618,930,235,9.79,1440,1440,10-Minute
-0.5_to_-0.382,1450,25,-0.786_to_-0.618,930,235,10.64,1450,1450,10-Minute
-0.5_to_-0.382,1500,31,-0.786_to_-0.618,930,235,13.19,1500,1500,10-Minute
-0.5_to_-0.382,1510,31,-0.786_to_-0.618,930,235,13.19,1510,1510,10-Minute
