Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumHits,NumTriggers,PctCompletion
Downside,0.0,1100,-0.786,1200,1,79,1.27
Downside,0.0,1100,-0.786,1300,2,79,2.53
Downside,0.0,1100,-0.786,1400,1,79,1.27
Downside,0.0,1100,-0.786,1500,3,79,3.8
Downside,0.0,1100,-0.618,1100,1,79,1.27
Downside,0.0,1100,-0.618,1200,5,79,6.33
Downside,0.0,1100,-0.618,1300,4,79,5.06
Downside,0.0,1100,-0.618,1400,1,79,1.27
Downside,0.0,1100,-0.618,1500,6,79,7.59
Downside,0.0,1100,-0.5,1100,3,79,3.8
Downside,0.0,1100,-0.5,1200,5,79,6.33
Downside,0.0,1100,-0.5,1300,2,79,2.53
Downside,0.0,1100,-0.5,1400,1,79,1.27
Downside,0.0,1100,-0.5,1500,10,79,12.66
Downside,0.0,1100,-0.382,1100,6,79,7.59
Downside,0.0,1100,-0.382,1200,6,79,7.59
Downside,0.0,1100,-0.382,1300,5,79,6.33
Downside,0.0,1100,-0.382,1400,8,79,10.13
Downside,0.0,1100,-0.382,1500,5,79,6.33
Downside,0.0,1100,-0.236,1100,14,79,17.72
Downside,0.0,1100,-0.236,1200,13,79,16.46
Downside,0.0,1100,-0.236,1300,8,79,10.13
Downside,0.0,1100,-0.236,1400,3,79,3.8
Downside,0.0,1100,-0.236,1500,2,79,2.53
Downside,0.0,1100,0.236,1100,69,79,87.34
Downside,0.0,1100,0.236,1200,10,79,12.66
Downside,0.0,1100,0.382,1100,69,79,87.34
Downside,0.0,1100,0.382,1200,10,79,12.66
Downside,0.0,1100,0.5,1100,69,79,87.34
Downside,0.0,1100,0.5,1200,10,79,12.66
Downside,0.0,1100,0.618,1100,69,79,87.34
Downside,0.0,1100,0.618,1200,10,79,12.66
Downside,0.0,1100,0.786,1100,69,79,87.34
Downside,0.0,1100,0.786,1200,10,79,12.66
Downside,0.0,1100,1.0,1100,69,79,87.34
Downside,0.0,1100,1.0,1200,10,79,12.66
Downside,0.0,1200,-1.0,1300,2,48,4.17
Downside,0.0,1200,-1.0,1400,1,48,2.08
Downside,0.0,1200,-1.0,1500,2,48,4.17
Downside,0.0,1200,-0.786,1300,2,48,4.17
Downside,0.0,1200,-0.786,1400,2,48,4.17
Downside,0.0,1200,-0.786,1500,2,48,4.17
Downside,0.0,1200,-0.618,1300,5,48,10.42
Downside,0.0,1200,-0.618,1400,2,48,4.17
Downside,0.0,1200,-0.618,1500,2,48,4.17
Downside,0.0,1200,-0.5,1200,1,48,2.08
Downside,0.0,1200,-0.5,1300,5,48,10.42
Downside,0.0,1200,-0.5,1400,3,48,6.25
Downside,0.0,1200,-0.5,1500,3,48,6.25
Downside,0.0,1200,-0.382,1200,4,48,8.33
Downside,0.0,1200,-0.382,1300,6,48,12.5
Downside,0.0,1200,-0.382,1400,4,48,8.33
Downside,0.0,1200,-0.382,1500,2,48,4.17
Downside,0.0,1200,-0.236,1200,9,48,18.75
Downside,0.0,1200,-0.236,1300,10,48,20.83
Downside,0.0,1200,-0.236,1400,5,48,10.42
Downside,0.0,1200,-0.236,1500,3,48,6.25
Downside,0.0,1200,0.236,1200,44,48,91.67
Downside,0.0,1200,0.236,1300,4,48,8.33
Downside,0.0,1200,0.382,1200,44,48,91.67
Downside,0.0,1200,0.382,1300,4,48,8.33
Downside,0.0,1200,0.5,1200,44,48,91.67
Downside,0.0,1200,0.5,1300,4,48,8.33
Downside,0.0,1200,0.618,1200,44,48,91.67
Downside,0.0,1200,0.618,1300,4,48,8.33
Downside,0.0,1200,0.786,1200,44,48,91.67
Downside,0.0,1200,0.786,1300,4,48,8.33
Downside,0.0,1200,1.0,1200,44,48,91.67
Downside,0.0,1200,1.0,1300,4,48,8.33
Downside,0.0,1300,-1.0,1400,2,33,6.06
Downside,0.0,1300,-1.0,1500,1,33,3.03
Downside,0.0,1300,-0.786,1400,3,33,9.09
Downside,0.0,1300,-0.786,1500,1,33,3.03
Downside,0.0,1300,-0.618,1400,4,33,12.12
Downside,0.0,1300,-0.618,1500,2,33,6.06
Downside,0.0,1300,-0.5,1300,1,33,3.03
Downside,0.0,1300,-0.5,1400,3,33,9.09
Downside,0.0,1300,-0.5,1500,4,33,12.12
Downside,0.0,1300,-0.382,1300,5,33,15.15
Downside,0.0,1300,-0.382,1400,5,33,15.15
Downside,0.0,1300,-0.382,1500,5,33,15.15
Downside,0.0,1300,-0.236,1300,8,33,24.24
Downside,0.0,1300,-0.236,1400,9,33,27.27
Downside,0.0,1300,-0.236,1500,2,33,6.06
Downside,0.0,1300,0.236,1300,28,33,84.85
Downside,0.0,1300,0.236,1400,5,33,15.15
Downside,0.0,1300,0.382,1300,28,33,84.85
Downside,0.0,1300,0.382,1400,5,33,15.15
Downside,0.0,1300,0.5,1300,28,33,84.85
Downside,0.0,1300,0.5,1400,5,33,15.15
Downside,0.0,1300,0.618,1300,28,33,84.85
Downside,0.0,1300,0.618,1400,5,33,15.15
Downside,0.0,1300,0.786,1300,28,33,84.85
Downside,0.0,1300,0.786,1400,5,33,15.15
Downside,0.0,1300,1.0,1300,28,33,84.85
Downside,0.0,1300,1.0,1400,5,33,15.15
Downside,0.0,1400,-1.0,1500,4,35,11.43
Downside,0.0,1400,-0.786,1400,1,35,2.86
Downside,0.0,1400,-0.786,1500,4,35,11.43
Downside,0.0,1400,-0.618,1400,2,35,5.71
Downside,0.0,1400,-0.618,1500,4,35,11.43
Downside,0.0,1400,-0.5,1400,3,35,8.57
Downside,0.0,1400,-0.5,1500,3,35,8.57
Downside,0.0,1400,-0.382,1400,4,35,11.43
Downside,0.0,1400,-0.382,1500,6,35,17.14
Downside,0.0,1400,-0.236,1400,10,35,28.57
Downside,0.0,1400,-0.236,1500,6,35,17.14
Downside,0.0,1400,0.236,1400,28,35,80.0
Downside,0.0,1400,0.236,1500,6,35,17.14
Downside,0.0,1400,0.382,1400,29,35,82.86
Downside,0.0,1400,0.382,1500,6,35,17.14
Downside,0.0,1400,0.5,1400,29,35,82.86
Downside,0.0,1400,0.5,1500,6,35,17.14
Downside,0.0,1400,0.618,1400,29,35,82.86
Downside,0.0,1400,0.618,1500,6,35,17.14
Downside,0.0,1400,0.786,1400,29,35,82.86
Downside,0.0,1400,0.786,1500,6,35,17.14
Downside,0.0,1400,1.0,1400,29,35,82.86
Downside,0.0,1400,1.0,1500,6,35,17.14
Downside,0.0,1500,-1.0,1500,1,36,2.78
Downside,0.0,1500,-0.786,1500,4,36,11.11
Downside,0.0,1500,-0.618,1500,6,36,16.67
Downside,0.0,1500,-0.5,1500,7,36,19.44
Downside,0.0,1500,-0.382,1500,10,36,27.78
Downside,0.0,1500,-0.236,1500,16,36,44.44
Downside,0.0,1500,0.236,1500,29,36,80.56
Downside,0.0,1500,0.236,1600,6,36,16.67
Downside,0.0,1500,0.382,1500,29,36,80.56
Downside,0.0,1500,0.382,1600,7,36,19.44
Downside,0.0,1500,0.5,1500,29,36,80.56
Downside,0.0,1500,0.5,1600,7,36,19.44
Downside,0.0,1500,0.618,1500,29,36,80.56
Downside,0.0,1500,0.618,1600,7,36,19.44
Downside,0.0,1500,0.786,1500,29,36,80.56
Downside,0.0,1500,0.786,1600,7,36,19.44
Downside,0.0,1500,1.0,1500,29,36,80.56
Downside,0.0,1500,1.0,1600,7,36,19.44
Downside,0.0,OPEN,-1.0,0900,9,795,1.13
Downside,0.0,OPEN,-1.0,1000,32,795,4.03
Downside,0.0,OPEN,-1.0,1100,26,795,3.27
Downside,0.0,OPEN,-1.0,1200,14,795,1.76
Downside,0.0,OPEN,-1.0,1300,16,795,2.01
Downside,0.0,OPEN,-1.0,1400,18,795,2.26
Downside,0.0,OPEN,-1.0,1500,25,795,3.14
Downside,0.0,OPEN,-1.0,OPEN,17,795,2.14
Downside,0.0,OPEN,-0.786,0900,22,795,2.77
Downside,0.0,OPEN,-0.786,1000,57,795,7.17
Downside,0.0,OPEN,-0.786,1100,35,795,4.4
Downside,0.0,OPEN,-0.786,1200,19,795,2.39
Downside,0.0,OPEN,-0.786,1300,19,795,2.39
Downside,0.0,OPEN,-0.786,1400,19,795,2.39
Downside,0.0,OPEN,-0.786,1500,30,795,3.77
Downside,0.0,OPEN,-0.786,OPEN,33,795,4.15
Downside,0.0,OPEN,-0.618,0900,44,795,5.53
Downside,0.0,OPEN,-0.618,1000,81,795,10.19
Downside,0.0,OPEN,-0.618,1100,38,795,4.78
Downside,0.0,OPEN,-0.618,1200,14,795,1.76
Downside,0.0,OPEN,-0.618,1300,26,795,3.27
Downside,0.0,OPEN,-0.618,1400,22,795,2.77
Downside,0.0,OPEN,-0.618,1500,32,795,4.03
Downside,0.0,OPEN,-0.618,OPEN,62,795,7.8
Downside,0.0,OPEN,-0.5,0900,67,795,8.43
Downside,0.0,OPEN,-0.5,1000,103,795,12.96
Downside,0.0,OPEN,-0.5,1100,32,795,4.03
Downside,0.0,OPEN,-0.5,1200,22,795,2.77
Downside,0.0,OPEN,-0.5,1300,28,795,3.52
Downside,0.0,OPEN,-0.5,1400,26,795,3.27
Downside,0.0,OPEN,-0.5,1500,28,795,3.52
Downside,0.0,OPEN,-0.5,OPEN,100,795,12.58
Downside,0.0,OPEN,-0.382,0900,87,795,10.94
Downside,0.0,OPEN,-0.382,1000,93,795,11.7
Downside,0.0,OPEN,-0.382,1100,35,795,4.4
Downside,0.0,OPEN,-0.382,1200,24,795,3.02
Downside,0.0,OPEN,-0.382,1300,23,795,2.89
Downside,0.0,OPEN,-0.382,1400,26,795,3.27
Downside,0.0,OPEN,-0.382,1500,27,795,3.4
Downside,0.0,OPEN,-0.382,OPEN,210,795,26.42
Downside,0.0,OPEN,-0.236,0900,80,795,10.06
Downside,0.0,OPEN,-0.236,1000,86,795,10.82
Downside,0.0,OPEN,-0.236,1100,25,795,3.14
Downside,0.0,OPEN,-0.236,1200,7,795,0.88
Downside,0.0,OPEN,-0.236,1300,18,795,2.26
Downside,0.0,OPEN,-0.236,1400,9,795,1.13
Downside,0.0,OPEN,-0.236,1500,11,795,1.38
Downside,0.0,OPEN,-0.236,OPEN,433,795,54.47
Downside,0.0,OPEN,0.236,0900,787,795,98.99
Downside,0.0,OPEN,0.236,1000,5,795,0.63
Downside,0.0,OPEN,0.236,1300,1,795,0.13
Downside,0.0,OPEN,0.382,0900,792,795,99.62
Downside,0.0,OPEN,0.382,1000,2,795,0.25
Downside,0.0,OPEN,0.5,0900,794,795,99.87
Downside,0.0,OPEN,0.5,1200,1,795,0.13
Downside,0.0,OPEN,0.618,0900,794,795,99.87
Downside,0.0,OPEN,0.618,1100,1,795,0.13
Downside,0.0,OPEN,0.786,0900,795,795,100.0
Downside,0.0,OPEN,1.0,0900,795,795,100.0
Upside,0.236,0900,-1.0,0900,926,976,94.88
Upside,0.236,0900,-1.0,1000,50,976,5.12
Upside,0.236,0900,-0.786,0900,926,976,94.88
Upside,0.236,0900,-0.786,1000,50,976,5.12
Upside,0.236,0900,-0.618,0900,926,976,94.88
Upside,0.236,0900,-0.618,1000,50,976,5.12
Upside,0.236,0900,-0.5,0900,926,976,94.88
Upside,0.236,0900,-0.5,1000,50,976,5.12
Upside,0.236,0900,-0.382,0900,926,976,94.88
Upside,0.236,0900,-0.382,1000,50,976,5.12
Upside,0.236,0900,-0.236,0900,926,976,94.88
Upside,0.236,0900,-0.236,1000,50,976,5.12
Upside,0.236,0900,0.0,0900,922,976,94.47
Upside,0.236,0900,0.0,1000,53,976,5.43
Upside,0.236,0900,0.382,0900,106,976,10.86
Upside,0.236,0900,0.382,1000,110,976,11.27
Upside,0.236,0900,0.382,1100,39,976,4.0
Upside,0.236,0900,0.382,1200,23,976,2.36
Upside,0.236,0900,0.382,1300,7,976,0.72
Upside,0.236,0900,0.382,1400,8,976,0.82
Upside,0.236,0900,0.382,1500,14,976,1.43
Upside,0.236,0900,0.382,OPEN,526,976,53.89
Upside,0.236,0900,0.5,0900,74,976,7.58
Upside,0.236,0900,0.5,1000,113,976,11.58
Upside,0.236,0900,0.5,1100,46,976,4.71
Upside,0.236,0900,0.5,1200,27,976,2.77
Upside,0.236,0900,0.5,1300,19,976,1.95
Upside,0.236,0900,0.5,1400,22,976,2.25
Upside,0.236,0900,0.5,1500,19,976,1.95
Upside,0.236,0900,0.5,OPEN,392,976,40.16
Upside,0.236,0900,0.618,0900,61,976,6.25
Upside,0.236,0900,0.618,1000,86,976,8.81
Upside,0.236,0900,0.618,1100,50,976,5.12
Upside,0.236,0900,0.618,1200,25,976,2.56
Upside,0.236,0900,0.618,1300,27,976,2.77
Upside,0.236,0900,0.618,1400,35,976,3.59
Upside,0.236,0900,0.618,1500,29,976,2.97
Upside,0.236,0900,0.618,OPEN,287,976,29.41
Upside,0.236,0900,0.786,0900,60,976,6.15
Upside,0.236,0900,0.786,1000,89,976,9.12
Upside,0.236,0900,0.786,1100,48,976,4.92
Upside,0.236,0900,0.786,1200,26,976,2.66
Upside,0.236,0900,0.786,1300,24,976,2.46
Upside,0.236,0900,0.786,1400,29,976,2.97
Upside,0.236,0900,0.786,1500,41,976,4.2
Upside,0.236,0900,0.786,OPEN,149,976,15.27
Upside,0.236,0900,1.0,0900,31,976,3.18
Upside,0.236,0900,1.0,1000,68,976,6.97
Upside,0.236,0900,1.0,1100,28,976,2.87
Upside,0.236,0900,1.0,1200,28,976,2.87
Upside,0.236,0900,1.0,1300,22,976,2.25
Upside,0.236,0900,1.0,1400,33,976,3.38
Upside,0.236,0900,1.0,1500,36,976,3.69
Upside,0.236,0900,1.0,1600,1,976,0.1
Upside,0.236,0900,1.0,OPEN,63,976,6.45
Upside,0.236,1000,-1.0,1000,164,196,83.67
Upside,0.236,1000,-1.0,1100,32,196,16.33
Upside,0.236,1000,-0.786,1000,164,196,83.67
Upside,0.236,1000,-0.786,1100,32,196,16.33
Upside,0.236,1000,-0.618,1000,164,196,83.67
Upside,0.236,1000,-0.618,1100,32,196,16.33
Upside,0.236,1000,-0.5,1000,164,196,83.67
Upside,0.236,1000,-0.5,1100,32,196,16.33
Upside,0.236,1000,-0.382,1000,164,196,83.67
Upside,0.236,1000,-0.382,1100,32,196,16.33
Upside,0.236,1000,-0.236,1000,164,196,83.67
Upside,0.236,1000,-0.236,1100,32,196,16.33
Upside,0.236,1000,0.0,1000,164,196,83.67
Upside,0.236,1000,0.0,1100,32,196,16.33
Upside,0.236,1000,0.382,1000,52,196,26.53
Upside,0.236,1000,0.382,1100,42,196,21.43
Upside,0.236,1000,0.382,1200,11,196,5.61
Upside,0.236,1000,0.382,1300,10,196,5.1
Upside,0.236,1000,0.382,1400,13,196,6.63
Upside,0.236,1000,0.382,1500,4,196,2.04
Upside,0.236,1000,0.5,1000,17,196,8.67
Upside,0.236,1000,0.5,1100,37,196,18.88
Upside,0.236,1000,0.5,1200,8,196,4.08
Upside,0.236,1000,0.5,1300,8,196,4.08
Upside,0.236,1000,0.5,1400,10,196,5.1
Upside,0.236,1000,0.5,1500,16,196,8.16
Upside,0.236,1000,0.618,1000,4,196,2.04
Upside,0.236,1000,0.618,1100,21,196,10.71
Upside,0.236,1000,0.618,1200,12,196,6.12
Upside,0.236,1000,0.618,1300,9,196,4.59
Upside,0.236,1000,0.618,1400,5,196,2.55
Upside,0.236,1000,0.618,1500,12,196,6.12
Upside,0.236,1000,0.786,1100,7,196,3.57
Upside,0.236,1000,0.786,1200,10,196,5.1
Upside,0.236,1000,0.786,1300,3,196,1.53
Upside,0.236,1000,0.786,1400,5,196,2.55
Upside,0.236,1000,0.786,1500,9,196,4.59
Upside,0.236,1000,1.0,1100,1,196,0.51
Upside,0.236,1000,1.0,1200,1,196,0.51
Upside,0.236,1000,1.0,1300,5,196,2.55
Upside,0.236,1000,1.0,1400,6,196,3.06
Upside,0.236,1000,1.0,1500,5,196,2.55
Upside,0.236,1100,-1.0,1100,92,103,89.32
Upside,0.236,1100,-1.0,1200,11,103,10.68
Upside,0.236,1100,-0.786,1100,92,103,89.32
Upside,0.236,1100,-0.786,1200,11,103,10.68
Upside,0.236,1100,-0.618,1100,92,103,89.32
Upside,0.236,1100,-0.618,1200,11,103,10.68
Upside,0.236,1100,-0.5,1100,92,103,89.32
Upside,0.236,1100,-0.5,1200,11,103,10.68
Upside,0.236,1100,-0.382,1100,92,103,89.32
Upside,0.236,1100,-0.382,1200,11,103,10.68
Upside,0.236,1100,-0.236,1100,92,103,89.32
Upside,0.236,1100,-0.236,1200,11,103,10.68
Upside,0.236,1100,0.0,1100,92,103,89.32
Upside,0.236,1100,0.0,1200,11,103,10.68
Upside,0.236,1100,0.382,1100,26,103,25.24
Upside,0.236,1100,0.382,1200,18,103,17.48
Upside,0.236,1100,0.382,1300,8,103,7.77
Upside,0.236,1100,0.382,1400,7,103,6.8
Upside,0.236,1100,0.382,1500,4,103,3.88
Upside,0.236,1100,0.5,1100,9,103,8.74
Upside,0.236,1100,0.5,1200,12,103,11.65
Upside,0.236,1100,0.5,1300,10,103,9.71
Upside,0.236,1100,0.5,1400,6,103,5.83
Upside,0.236,1100,0.5,1500,11,103,10.68
Upside,0.236,1100,0.618,1100,5,103,4.85
Upside,0.236,1100,0.618,1200,5,103,4.85
Upside,0.236,1100,0.618,1300,4,103,3.88
Upside,0.236,1100,0.618,1400,6,103,5.83
Upside,0.236,1100,0.618,1500,9,103,8.74
Upside,0.236,1100,0.786,1100,2,103,1.94
Upside,0.236,1100,0.786,1200,3,103,2.91
Upside,0.236,1100,0.786,1300,3,103,2.91
Upside,0.236,1100,0.786,1500,5,103,4.85
Upside,0.236,1100,1.0,1100,1,103,0.97
Upside,0.236,1100,1.0,1300,3,103,2.91
Upside,0.236,1100,1.0,1500,2,103,1.94
Upside,0.236,1200,-1.0,1200,37,47,78.72
Upside,0.236,1200,-1.0,1300,10,47,21.28
Upside,0.236,1200,-0.786,1200,37,47,78.72
Upside,0.236,1200,-0.786,1300,10,47,21.28
Upside,0.236,1200,-0.618,1200,37,47,78.72
Upside,0.236,1200,-0.618,1300,10,47,21.28
Upside,0.236,1200,-0.5,1200,37,47,78.72
Upside,0.236,1200,-0.5,1300,10,47,21.28
Upside,0.236,1200,-0.382,1200,37,47,78.72
Upside,0.236,1200,-0.382,1300,10,47,21.28
Upside,0.236,1200,-0.236,1200,37,47,78.72
Upside,0.236,1200,-0.236,1300,10,47,21.28
Upside,0.236,1200,0.0,1200,37,47,78.72
Upside,0.236,1200,0.0,1300,10,47,21.28
Upside,0.236,1200,0.382,1200,9,47,19.15
Upside,0.236,1200,0.382,1300,6,47,12.77
Upside,0.236,1200,0.382,1400,5,47,10.64
Upside,0.236,1200,0.382,1500,4,47,8.51
Upside,0.236,1200,0.382,1600,1,47,2.13
Upside,0.236,1200,0.5,1200,5,47,10.64
Upside,0.236,1200,0.5,1300,6,47,12.77
Upside,0.236,1200,0.5,1400,1,47,2.13
Upside,0.236,1200,0.5,1500,5,47,10.64
Upside,0.236,1200,0.618,1200,3,47,6.38
Upside,0.236,1200,0.618,1300,3,47,6.38
Upside,0.236,1200,0.618,1400,2,47,4.26
Upside,0.236,1200,0.618,1500,3,47,6.38
Upside,0.236,1200,0.786,1200,1,47,2.13
Upside,0.236,1200,0.786,1300,1,47,2.13
Upside,0.236,1200,0.786,1400,1,47,2.13
Upside,0.236,1200,0.786,1500,1,47,2.13
Upside,0.236,1200,1.0,1500,1,47,2.13
Upside,0.236,1300,-1.0,1300,35,41,85.37
Upside,0.236,1300,-1.0,1400,6,41,14.63
Upside,0.236,1300,-0.786,1300,35,41,85.37
Upside,0.236,1300,-0.786,1400,6,41,14.63
Upside,0.236,1300,-0.618,1300,35,41,85.37
Upside,0.236,1300,-0.618,1400,6,41,14.63
Upside,0.236,1300,-0.5,1300,35,41,85.37
Upside,0.236,1300,-0.5,1400,6,41,14.63
Upside,0.236,1300,-0.382,1300,35,41,85.37
Upside,0.236,1300,-0.382,1400,6,41,14.63
Upside,0.236,1300,-0.236,1300,35,41,85.37
Upside,0.236,1300,-0.236,1400,6,41,14.63
Upside,0.236,1300,0.0,1300,35,41,85.37
Upside,0.236,1300,0.0,1400,6,41,14.63
Upside,0.236,1300,0.382,1300,9,41,21.95
Upside,0.236,1300,0.382,1400,6,41,14.63
Upside,0.236,1300,0.382,1500,9,41,21.95
Upside,0.236,1300,0.5,1300,3,41,7.32
Upside,0.236,1300,0.5,1400,5,41,12.2
Upside,0.236,1300,0.5,1500,7,41,17.07
Upside,0.236,1300,0.618,1300,1,41,2.44
Upside,0.236,1300,0.618,1400,4,41,9.76
Upside,0.236,1300,0.618,1500,6,41,14.63
Upside,0.236,1300,0.786,1400,2,41,4.88
Upside,0.236,1300,0.786,1500,4,41,9.76
Upside,0.236,1300,1.0,1400,1,41,2.44
Upside,0.236,1300,1.0,1500,1,41,2.44
Upside,0.236,1400,-1.0,1400,61,73,83.56
Upside,0.236,1400,-1.0,1500,12,73,16.44
Upside,0.236,1400,-0.786,1400,61,73,83.56
Upside,0.236,1400,-0.786,1500,12,73,16.44
Upside,0.236,1400,-0.618,1400,61,73,83.56
Upside,0.236,1400,-0.618,1500,12,73,16.44
Upside,0.236,1400,-0.5,1400,61,73,83.56
Upside,0.236,1400,-0.5,1500,12,73,16.44
Upside,0.236,1400,-0.382,1400,61,73,83.56
Upside,0.236,1400,-0.382,1500,12,73,16.44
Upside,0.236,1400,-0.236,1400,61,73,83.56
Upside,0.236,1400,-0.236,1500,12,73,16.44
Upside,0.236,1400,0.0,1400,61,73,83.56
Upside,0.236,1400,0.0,1500,12,73,16.44
Upside,0.236,1400,0.382,1400,25,73,34.25
Upside,0.236,1400,0.382,1500,18,73,24.66
Upside,0.236,1400,0.5,1400,13,73,17.81
Upside,0.236,1400,0.5,1500,8,73,10.96
Upside,0.236,1400,0.618,1400,6,73,8.22
Upside,0.236,1400,0.618,1500,7,73,9.59
Upside,0.236,1400,0.786,1400,2,73,2.74
Upside,0.236,1400,0.786,1500,5,73,6.85
Upside,0.236,1400,1.0,1400,1,73,1.37
Upside,0.236,1400,1.0,1500,4,73,5.48
Upside,0.236,1500,-1.0,1500,46,64,71.88
Upside,0.236,1500,-1.0,1600,18,64,28.12
Upside,0.236,1500,-0.786,1500,46,64,71.88
Upside,0.236,1500,-0.786,1600,18,64,28.12
Upside,0.236,1500,-0.618,1500,46,64,71.88
Upside,0.236,1500,-0.618,1600,18,64,28.12
Upside,0.236,1500,-0.5,1500,46,64,71.88
Upside,0.236,1500,-0.5,1600,18,64,28.12
Upside,0.236,1500,-0.382,1500,46,64,71.88
Upside,0.236,1500,-0.382,1600,18,64,28.12
Upside,0.236,1500,-0.236,1500,46,64,71.88
Upside,0.236,1500,-0.236,1600,18,64,28.12
Upside,0.236,1500,0.0,1500,46,64,71.88
Upside,0.236,1500,0.0,1600,18,64,28.12
Upside,0.236,1500,0.382,1500,13,64,20.31
Upside,0.236,1500,0.5,1500,4,64,6.25
Upside,0.236,1500,0.618,1500,2,64,3.12
Upside,0.236,1500,0.786,1500,1,64,1.56
Upside,0.236,1600,-1.0,1600,2,2,100.0
Upside,0.236,1600,-0.786,1600,2,2,100.0
Upside,0.236,1600,-0.618,1600,2,2,100.0
Upside,0.236,1600,-0.5,1600,2,2,100.0
Upside,0.236,1600,-0.382,1600,2,2,100.0
Upside,0.236,1600,-0.236,1600,2,2,100.0
Upside,0.236,1600,0.0,1600,2,2,100.0
Upside,0.236,OPEN,-1.0,0900,288,288,100.0
Upside,0.236,OPEN,-0.786,0900,288,288,100.0
Upside,0.236,OPEN,-0.618,0900,288,288,100.0
Upside,0.236,OPEN,-0.5,0900,288,288,100.0
Upside,0.236,OPEN,-0.382,0900,288,288,100.0
Upside,0.236,OPEN,-0.236,0900,288,288,100.0
Upside,0.236,OPEN,0.0,0900,288,288,100.0
Upside,0.236,OPEN,0.382,0900,15,288,5.21
Upside,0.236,OPEN,0.382,1000,9,288,3.12
Upside,0.236,OPEN,0.382,1100,6,288,2.08
Upside,0.236,OPEN,0.382,1200,1,288,0.35
Upside,0.236,OPEN,0.382,1300,2,288,0.69
Upside,0.236,OPEN,0.382,1400,2,288,0.69
Upside,0.236,OPEN,0.382,OPEN,229,288,79.51
Upside,0.236,OPEN,0.5,0900,34,288,11.81
Upside,0.236,OPEN,0.5,1000,24,288,8.33
Upside,0.236,OPEN,0.5,1100,14,288,4.86
Upside,0.236,OPEN,0.5,1200,6,288,2.08
Upside,0.236,OPEN,0.5,1300,6,288,2.08
Upside,0.236,OPEN,0.5,1400,3,288,1.04
Upside,0.236,OPEN,0.5,1500,6,288,2.08
Upside,0.236,OPEN,0.5,OPEN,130,288,45.14
Upside,0.236,OPEN,0.618,0900,33,288,11.46
Upside,0.236,OPEN,0.618,1000,35,288,12.15
Upside,0.236,OPEN,0.618,1100,20,288,6.94
Upside,0.236,OPEN,0.618,1200,7,288,2.43
Upside,0.236,OPEN,0.618,1300,5,288,1.74
Upside,0.236,OPEN,0.618,1400,8,288,2.78
Upside,0.236,OPEN,0.618,1500,10,288,3.47
Upside,0.236,OPEN,0.618,OPEN,65,288,22.57
Upside,0.236,OPEN,0.786,0900,15,288,5.21
Upside,0.236,OPEN,0.786,1000,37,288,12.85
Upside,0.236,OPEN,0.786,1100,24,288,8.33
Upside,0.236,OPEN,0.786,1200,17,288,5.9
Upside,0.236,OPEN,0.786,1300,5,288,1.74
Upside,0.236,OPEN,0.786,1400,7,288,2.43
Upside,0.236,OPEN,0.786,1500,10,288,3.47
Upside,0.236,OPEN,0.786,OPEN,19,288,6.6
Upside,0.236,OPEN,1.0,0900,5,288,1.74
Upside,0.236,OPEN,1.0,1000,16,288,5.56
Upside,0.236,OPEN,1.0,1100,22,288,7.64
Upside,0.236,OPEN,1.0,1200,11,288,3.82
Upside,0.236,OPEN,1.0,1300,8,288,2.78
Upside,0.236,OPEN,1.0,1400,7,288,2.43
Upside,0.236,OPEN,1.0,1500,14,288,4.86
Upside,0.236,OPEN,1.0,OPEN,5,288,1.74
Upside,0.382,0900,-1.0,0900,696,747,93.17
Upside,0.382,0900,-1.0,1000,51,747,6.83
Upside,0.382,0900,-0.786,0900,696,747,93.17
Upside,0.382,0900,-0.786,1000,51,747,6.83
Upside,0.382,0900,-0.618,0900,696,747,93.17
Upside,0.382,0900,-0.618,1000,51,747,6.83
Upside,0.382,0900,-0.5,0900,696,747,93.17
Upside,0.382,0900,-0.5,1000,51,747,6.83
Upside,0.382,0900,-0.382,0900,696,747,93.17
Upside,0.382,0900,-0.382,1000,51,747,6.83
Upside,0.382,0900,-0.236,0900,696,747,93.17
Upside,0.382,0900,-0.236,1000,51,747,6.83
Upside,0.382,0900,0.0,0900,696,747,93.17
Upside,0.382,0900,0.0,1000,51,747,6.83
Upside,0.382,0900,0.236,0900,684,747,91.57
Upside,0.382,0900,0.236,1000,55,747,7.36
Upside,0.382,0900,0.236,1100,2,747,0.27
Upside,0.382,0900,0.236,1500,2,747,0.27
Upside,0.382,0900,0.5,0900,105,747,14.06
Upside,0.382,0900,0.5,1000,88,747,11.78
Upside,0.382,0900,0.5,1100,25,747,3.35
Upside,0.382,0900,0.5,1200,14,747,1.87
Upside,0.382,0900,0.5,1300,6,747,0.8
Upside,0.382,0900,0.5,1400,10,747,1.34
Upside,0.382,0900,0.5,1500,7,747,0.94
Upside,0.382,0900,0.5,OPEN,405,747,54.22
Upside,0.382,0900,0.618,0900,82,747,10.98
Upside,0.382,0900,0.618,1000,96,747,12.85
Upside,0.382,0900,0.618,1100,48,747,6.43
Upside,0.382,0900,0.618,1200,19,747,2.54
Upside,0.382,0900,0.618,1300,9,747,1.2
Upside,0.382,0900,0.618,1400,20,747,2.68
Upside,0.382,0900,0.618,1500,21,747,2.81
Upside,0.382,0900,0.618,OPEN,272,747,36.41
Upside,0.382,0900,0.786,0900,52,747,6.96
