Direction,TriggerLevel,TriggerTime,GoalLevel,ActionableTriggers,TotalHits,TotalCompletionRate
Below,0.382,1300,0.0,32,17,53.12
Above,0.382,1400,0.236,0,0,0.0
Above,0.382,1400,0.382,0,0,0.0
Above,0.382,1400,0.5,29,6,20.69
Above,0.382,1400,0.618,29,2,6.9
Above,0.382,1400,0.786,29,0,0.0
Above,0.382,1400,1.0,29,0,0.0
Above,0.382,1400,-0.236,16,6,37.5
Above,0.382,1400,-0.382,19,1,5.26
Above,0.382,1400,-0.5,22,4,18.18
Above,0.382,1400,-0.618,24,3,12.5
Above,0.382,1400,-0.786,26,1,3.85
Above,0.382,1400,-1.0,27,1,3.7
Above,0.382,1400,0.0,6,6,100.0
Below,0.382,1400,0.236,52,52,100.0
Below,0.382,1400,0.382,0,0,0.0
Below,0.382,1400,0.5,0,0,0.0
Below,0.382,1400,0.618,1,1,100.0
Below,0.382,1400,0.786,4,4,100.0
Below,0.382,1400,1.0,17,11,64.71
Below,0.382,1400,-0.236,52,15,28.85
Below,0.382,1400,-0.382,52,8,15.38
Below,0.382,1400,-0.5,52,5,9.62
Below,0.382,1400,-0.618,52,3,5.77
Below,0.382,1400,-0.786,52,2,3.85
Below,0.382,1400,-1.0,52,1,1.92
Below,0.382,1400,0.0,52,48,92.31
Above,0.382,1500,0.236,15,15,100.0
Above,0.382,1500,0.382,15,15,100.0
Above,0.382,1500,0.5,30,5,16.67
Above,0.382,1500,0.618,30,0,0.0
Above,0.382,1500,0.786,30,0,0.0
Above,0.382,1500,1.0,30,0,0.0
Above,0.382,1500,-0.236,23,17,73.91
Above,0.382,1500,-0.382,23,14,60.87
Above,0.382,1500,-0.5,24,11,45.83
Above,0.382,1500,-0.618,26,8,30.77
Above,0.382,1500,-0.786,28,5,17.86
Above,0.382,1500,-1.0,28,2,7.14
Above,0.382,1500,0.0,16,16,100.0
Below,0.382,1500,0.236,57,57,100.0
Below,0.382,1500,0.382,39,39,100.0
Below,0.382,1500,0.5,39,39,100.0
Below,0.382,1500,0.618,39,39,100.0
Below,0.382,1500,0.786,41,40,97.56
Below,0.382,1500,1.0,43,38,88.37
Below,0.382,1500,-0.236,57,5,8.77
Below,0.382,1500,-0.382,57,2,3.51
Below,0.382,1500,-0.5,57,1,1.75
Below,0.382,1500,-0.618,57,1,1.75
Below,0.382,1500,-0.786,57,0,0.0
Below,0.382,1500,-1.0,57,0,0.0
Below,0.382,1500,0.0,57,57,100.0
Above,0.382,2000,0.236,4,0,0.0
Above,0.382,2000,0.382,4,4,100.0
Above,0.382,2000,0.5,4,1,25.0
Above,0.382,2000,0.618,4,1,25.0
Above,0.382,2000,0.786,4,1,25.0
Above,0.382,2000,1.0,4,1,25.0
Above,0.382,2000,-0.236,4,0,0.0
Above,0.382,2000,-0.382,4,0,0.0
Above,0.382,2000,-0.5,4,0,0.0
Above,0.382,2000,-0.618,4,0,0.0
Above,0.382,2000,-0.786,4,0,0.0
Above,0.382,2000,-1.0,4,0,0.0
Above,0.382,2000,0.0,4,0,0.0
Below,0.382,2000,0.236,2,1,50.0
Below,0.382,2000,0.382,3,3,100.0
Below,0.382,2000,0.5,3,2,66.67
Below,0.382,2000,0.618,3,1,33.33
Below,0.382,2000,0.786,3,1,33.33
Below,0.382,2000,1.0,3,0,0.0
Below,0.382,2000,-0.236,3,0,0.0
Below,0.382,2000,-0.382,3,0,0.0
Below,0.382,2000,-0.5,3,0,0.0
Below,0.382,2000,-0.618,3,0,0.0
Below,0.382,2000,-0.786,3,0,0.0
Below,0.382,2000,-1.0,3,0,0.0
Below,0.382,2000,0.0,3,0,0.0
Above,0.382,3000,0.236,5,3,60.0
Above,0.382,3000,0.382,5,5,100.0
Above,0.382,3000,0.5,4,3,75.0
Above,0.382,3000,0.618,5,2,40.0
Above,0.382,3000,0.786,5,1,20.0
Above,0.382,3000,1.0,5,0,0.0
Above,0.382,3000,-0.236,5,0,0.0
Above,0.382,3000,-0.382,5,0,0.0
Above,0.382,3000,-0.5,5,0,0.0
Above,0.382,3000,-0.618,5,0,0.0
Above,0.382,3000,-0.786,5,0,0.0
Above,0.382,3000,-1.0,5,0,0.0
Above,0.382,3000,0.0,5,2,40.0
Below,0.382,3000,0.236,5,1,20.0
Below,0.382,3000,0.382,5,5,100.0
Below,0.382,3000,0.5,5,4,80.0
Below,0.382,3000,0.618,5,2,40.0
Below,0.382,3000,0.786,5,0,0.0
Below,0.382,3000,1.0,5,0,0.0
Below,0.382,3000,-0.236,5,0,0.0
Below,0.382,3000,-0.382,5,0,0.0
Below,0.382,3000,-0.5,5,0,0.0
Below,0.382,3000,-0.618,5,0,0.0
Below,0.382,3000,-0.786,5,0,0.0
Below,0.382,3000,-1.0,5,0,0.0
Below,0.382,3000,0.0,5,0,0.0
Above,0.382,4000,0.236,6,3,50.0
Above,0.382,4000,0.382,6,6,100.0
Above,0.382,4000,0.5,5,4,80.0
Above,0.382,4000,0.618,6,0,0.0
Above,0.382,4000,0.786,6,0,0.0
Above,0.382,4000,1.0,6,0,0.0
Above,0.382,4000,-0.236,6,0,0.0
Above,0.382,4000,-0.382,6,0,0.0
Above,0.382,4000,-0.5,6,0,0.0
Above,0.382,4000,-0.618,6,0,0.0
Above,0.382,4000,-0.786,6,0,0.0
Above,0.382,4000,-1.0,6,0,0.0
Above,0.382,4000,0.0,5,0,0.0
Below,0.382,4000,0.236,4,1,25.0
Below,0.382,4000,0.382,6,6,100.0
Below,0.382,4000,0.5,6,5,83.33
Below,0.382,4000,0.618,6,4,66.67
Below,0.382,4000,0.786,6,1,16.67
Below,0.382,4000,1.0,6,0,0.0
Below,0.382,4000,-0.236,6,0,0.0
Below,0.382,4000,-0.382,6,0,0.0
Below,0.382,4000,-0.5,6,0,0.0
Below,0.382,4000,-0.618,6,0,0.0
Below,0.382,4000,-0.786,6,0,0.0
Below,0.382,4000,-1.0,6,0,0.0
Below,0.382,4000,0.0,6,0,0.0
Above,0.382,5000,0.236,6,4,66.67
Above,0.382,5000,0.382,6,6,100.0
Above,0.382,5000,0.5,6,2,33.33
Above,0.382,5000,0.618,6,1,16.67
Above,0.382,5000,0.786,6,0,0.0
Above,0.382,5000,1.0,6,0,0.0
Above,0.382,5000,-0.236,6,0,0.0
Above,0.382,5000,-0.382,6,0,0.0
Above,0.382,5000,-0.5,6,0,0.0
Above,0.382,5000,-0.618,6,0,0.0
Above,0.382,5000,-0.786,6,0,0.0
Above,0.382,5000,-1.0,6,0,0.0
Above,0.382,5000,0.0,6,0,0.0
Below,0.382,5000,0.236,3,0,0.0
Below,0.382,5000,0.382,5,5,100.0
Below,0.382,5000,0.5,4,3,75.0
Below,0.382,5000,0.618,5,1,20.0
Below,0.382,5000,0.786,5,0,0.0
Below,0.382,5000,1.0,5,0,0.0
Below,0.382,5000,-0.236,5,0,0.0
Below,0.382,5000,-0.382,5,0,0.0
Below,0.382,5000,-0.5,5,0,0.0
Below,0.382,5000,-0.618,5,0,0.0
Below,0.382,5000,-0.786,5,0,0.0
Below,0.382,5000,-1.0,5,0,0.0
Below,0.382,5000,0.0,5,0,0.0
Above,0.382,OPEN,0.236,985,248,25.18
Above,0.382,OPEN,0.382,994,433,43.56
Above,0.382,OPEN,0.5,399,164,41.1
Above,0.382,OPEN,0.618,609,165,27.09
Above,0.382,OPEN,0.786,765,124,16.21
Above,0.382,OPEN,1.0,898,85,9.47
Above,0.382,OPEN,-0.236,1096,15,1.37
Above,0.382,OPEN,-0.382,1104,6,0.54
Above,0.382,OPEN,-0.5,1106,3,0.27
Above,0.382,OPEN,-0.618,1109,2,0.18
Above,0.382,OPEN,-0.786,1109,0,0.0
Above,0.382,OPEN,-1.0,1109,0,0.0
Above,0.382,OPEN,0.0,1021,58,5.68
Below,0.382,OPEN,0.236,413,211,51.09
Below,0.382,OPEN,0.382,2986,431,14.43
Below,0.382,OPEN,0.5,2989,259,8.67
Below,0.382,OPEN,0.618,2980,117,3.93
Below,0.382,OPEN,0.786,3027,41,1.35
Below,0.382,OPEN,1.0,3066,14,0.46
Below,0.382,OPEN,-0.236,1720,369,21.45
Below,0.382,OPEN,-0.382,2047,340,16.61
Below,0.382,OPEN,-0.5,2287,330,14.43
Below,0.382,OPEN,-0.618,2512,273,10.87
Below,0.382,OPEN,-0.786,2720,199,7.32
Below,0.382,OPEN,-1.0,2912,158,5.43
Below,0.382,OPEN,0.0,1027,350,34.08
Above,0.5,0900,0.236,29,11,37.93
Above,0.5,0900,0.382,24,17,70.83
Above,0.5,0900,0.5,26,26,100.0
Above,0.5,0900,0.618,71,36,50.7
Above,0.5,0900,0.786,70,13,18.57
Above,0.5,0900,1.0,71,4,5.63
Above,0.5,0900,-0.236,68,6,8.82
Above,0.5,0900,-0.382,70,3,4.29
Above,0.5,0900,-0.5,71,2,2.82
Above,0.5,0900,-0.618,71,0,0.0
Above,0.5,0900,-0.786,71,0,0.0
Above,0.5,0900,-1.0,71,0,0.0
Above,0.5,0900,0.0,51,9,17.65
Below,0.5,0900,0.236,72,40,55.56
Below,0.5,0900,0.382,70,60,85.71
Below,0.5,0900,0.5,17,17,100.0
Below,0.5,0900,0.618,16,10,62.5
Below,0.5,0900,0.786,20,2,10.0
Below,0.5,0900,1.0,49,0,0.0
Below,0.5,0900,-0.236,72,9,12.5
Below,0.5,0900,-0.382,72,1,1.39
Below,0.5,0900,-0.5,72,0,0.0
Below,0.5,0900,-0.618,72,0,0.0
Below,0.5,0900,-0.786,72,0,0.0
Below,0.5,0900,-1.0,72,0,0.0
Below,0.5,0900,0.0,72,21,29.17
Above,0.5,1000,0.236,12,3,25.0
Above,0.5,1000,0.382,10,7,70.0
Above,0.5,1000,0.5,10,10,100.0
Above,0.5,1000,0.618,61,24,39.34
Above,0.5,1000,0.786,62,9,14.52
Above,0.5,1000,1.0,62,3,4.84
Above,0.5,1000,-0.236,53,0,0.0
Above,0.5,1000,-0.382,56,1,1.79
Above,0.5,1000,-0.5,60,1,1.67
Above,0.5,1000,-0.618,61,1,1.64
Above,0.5,1000,-0.786,61,0,0.0
Above,0.5,1000,-1.0,61,0,0.0
Above,0.5,1000,0.0,31,3,9.68
Below,0.5,1000,0.236,79,44,55.7
Below,0.5,1000,0.382,79,64,81.01
Below,0.5,1000,0.5,5,4,80.0
Below,0.5,1000,0.618,4,1,25.0
Below,0.5,1000,0.786,5,1,20.0
Below,0.5,1000,1.0,25,2,8.0
Below,0.5,1000,-0.236,79,12,15.19
Below,0.5,1000,-0.382,79,5,6.33
Below,0.5,1000,-0.5,79,2,2.53
Below,0.5,1000,-0.618,79,2,2.53
Below,0.5,1000,-0.786,79,1,1.27
Below,0.5,1000,-1.0,79,0,0.0
Below,0.5,1000,0.0,79,25,31.65
Above,0.5,1100,0.236,2,2,100.0
Above,0.5,1100,0.382,0,0,0.0
Above,0.5,1100,0.5,0,0,0.0
Above,0.5,1100,0.618,31,7,22.58
Above,0.5,1100,0.786,31,0,0.0
Above,0.5,1100,1.0,31,0,0.0
Above,0.5,1100,-0.236,21,4,19.05
Above,0.5,1100,-0.382,24,0,0.0
Above,0.5,1100,-0.5,28,0,0.0
Above,0.5,1100,-0.618,29,0,0.0
Above,0.5,1100,-0.786,30,0,0.0
Above,0.5,1100,-1.0,30,0,0.0
Above,0.5,1100,0.0,12,3,25.0
Below,0.5,1100,0.236,53,33,62.26
Below,0.5,1100,0.382,53,47,88.68
Below,0.5,1100,0.5,0,0,0.0
Below,0.5,1100,0.618,0,0,0.0
Below,0.5,1100,0.786,0,0,0.0
Below,0.5,1100,1.0,12,4,33.33
Below,0.5,1100,-0.236,53,4,7.55
Below,0.5,1100,-0.382,53,1,1.89
Below,0.5,1100,-0.5,53,0,0.0
Below,0.5,1100,-0.618,53,0,0.0
Below,0.5,1100,-0.786,53,0,0.0
Below,0.5,1100,-1.0,53,0,0.0
Below,0.5,1100,0.0,53,11,20.75
Above,0.5,1200,0.236,1,1,100.0
Above,0.5,1200,0.382,0,0,0.0
Above,0.5,1200,0.5,0,0,0.0
Above,0.5,1200,0.618,15,6,40.0
Above,0.5,1200,0.786,15,1,6.67
Above,0.5,1200,1.0,15,0,0.0
Above,0.5,1200,-0.236,7,2,28.57
Above,0.5,1200,-0.382,10,1,10.0
Above,0.5,1200,-0.5,11,0,0.0
Above,0.5,1200,-0.618,11,0,0.0
Above,0.5,1200,-0.786,13,0,0.0
Above,0.5,1200,-1.0,15,1,6.67
Above,0.5,1200,0.0,4,3,75.0
Below,0.5,1200,0.236,20,12,60.0
Below,0.5,1200,0.382,20,17,85.0
Below,0.5,1200,0.5,0,0,0.0
Below,0.5,1200,0.618,0,0,0.0
Below,0.5,1200,0.786,0,0,0.0
Below,0.5,1200,1.0,1,0,0.0
Below,0.5,1200,-0.236,20,1,5.0
Below,0.5,1200,-0.382,20,1,5.0
Below,0.5,1200,-0.5,20,0,0.0
Below,0.5,1200,-0.618,20,0,0.0
Below,0.5,1200,-0.786,20,0,0.0
Below,0.5,1200,-1.0,20,0,0.0
Below,0.5,1200,0.0,20,3,15.0
Above,0.5,1300,0.236,1,1,100.0
Above,0.5,1300,0.382,0,0,0.0
Above,0.5,1300,0.5,0,0,0.0
Above,0.5,1300,0.618,18,4,22.22
Above,0.5,1300,0.786,18,0,0.0
Above,0.5,1300,1.0,18,0,0.0
Above,0.5,1300,-0.236,13,3,23.08
Above,0.5,1300,-0.382,16,1,6.25
Above,0.5,1300,-0.5,17,1,5.88
Above,0.5,1300,-0.618,17,0,0.0
Above,0.5,1300,-0.786,17,0,0.0
Above,0.5,1300,-1.0,17,0,0.0
Above,0.5,1300,0.0,6,6,100.0
Below,0.5,1300,0.236,33,29,87.88
Below,0.5,1300,0.382,33,33,100.0
Below,0.5,1300,0.5,0,0,0.0
Below,0.5,1300,0.618,0,0,0.0
Below,0.5,1300,0.786,0,0,0.0
Below,0.5,1300,1.0,5,2,40.0
Below,0.5,1300,-0.236,33,3,9.09
Below,0.5,1300,-0.382,33,0,0.0
Below,0.5,1300,-0.5,33,0,0.0
Below,0.5,1300,-0.618,33,0,0.0
Below,0.5,1300,-0.786,33,0,0.0
Below,0.5,1300,-1.0,33,0,0.0
Below,0.5,1300,0.0,33,16,48.48
Above,0.5,1400,0.236,1,1,100.0
Above,0.5,1400,0.382,0,0,0.0
Above,0.5,1400,0.5,0,0,0.0
Above,0.5,1400,0.618,17,7,41.18
Above,0.5,1400,0.786,17,1,5.88
Above,0.5,1400,1.0,17,0,0.0
Above,0.5,1400,-0.236,14,5,35.71
Above,0.5,1400,-0.382,14,1,7.14
Above,0.5,1400,-0.5,14,0,0.0
Above,0.5,1400,-0.618,15,0,0.0
Above,0.5,1400,-0.786,15,0,0.0
Above,0.5,1400,-1.0,17,0,0.0
Above,0.5,1400,0.0,6,6,100.0
Below,0.5,1400,0.236,39,39,100.0
Below,0.5,1400,0.382,39,39,100.0
Below,0.5,1400,0.5,0,0,0.0
Below,0.5,1400,0.618,0,0,0.0
Below,0.5,1400,0.786,0,0,0.0
Below,0.5,1400,1.0,8,5,62.5
Below,0.5,1400,-0.236,39,9,23.08
Below,0.5,1400,-0.382,39,4,10.26
Below,0.5,1400,-0.5,39,2,5.13
Below,0.5,1400,-0.618,39,1,2.56
Below,0.5,1400,-0.786,39,1,2.56
Below,0.5,1400,-1.0,39,1,2.56
Below,0.5,1400,0.0,39,34,87.18
Above,0.5,1500,0.236,4,4,100.0
Above,0.5,1500,0.382,4,4,100.0
Above,0.5,1500,0.5,4,4,100.0
Above,0.5,1500,0.618,8,0,0.0
Above,0.5,1500,0.786,8,0,0.0
Above,0.5,1500,1.0,8,0,0.0
Above,0.5,1500,-0.236,6,5,83.33
Above,0.5,1500,-0.382,6,4,66.67
Above,0.5,1500,-0.5,6,3,50.0
Above,0.5,1500,-0.618,7,4,57.14
Above,0.5,1500,-0.786,7,1,14.29
Above,0.5,1500,-1.0,7,0,0.0
Above,0.5,1500,0.0,5,5,100.0
Below,0.5,1500,0.236,30,30,100.0
Below,0.5,1500,0.382,30,30,100.0
Below,0.5,1500,0.5,13,13,100.0
Below,0.5,1500,0.618,13,13,100.0
Below,0.5,1500,0.786,16,15,93.75
Below,0.5,1500,1.0,16,13,81.25
Below,0.5,1500,-0.236,30,3,10.0
Below,0.5,1500,-0.382,30,1,3.33
Below,0.5,1500,-0.5,30,1,3.33
Below,0.5,1500,-0.618,30,1,3.33
Below,0.5,1500,-0.786,30,0,0.0
Below,0.5,1500,-1.0,30,0,0.0
Below,0.5,1500,0.0,30,30,100.0
Above,0.5,2000,0.236,5,1,20.0
Above,0.5,2000,0.382,5,5,100.0
Above,0.5,2000,0.5,5,5,100.0
Above,0.5,2000,0.618,5,1,20.0
Above,0.5,2000,0.786,5,0,0.0
Above,0.5,2000,1.0,5,0,0.0
Above,0.5,2000,-0.236,5,0,0.0
Above,0.5,2000,-0.382,5,0,0.0
Above,0.5,2000,-0.5,5,0,0.0
Above,0.5,2000,-0.618,5,0,0.0
Above,0.5,2000,-0.786,5,0,0.0
Above,0.5,2000,-1.0,5,0,0.0
Above,0.5,2000,0.0,5,0,0.0
Below,0.5,2000,0.236,7,0,0.0
Below,0.5,2000,0.382,6,1,16.67
Below,0.5,2000,0.5,8,8,100.0
Below,0.5,2000,0.618,8,6,75.0
Below,0.5,2000,0.786,8,2,25.0
Below,0.5,2000,1.0,8,0,0.0
Below,0.5,2000,-0.236,8,0,0.0
Below,0.5,2000,-0.382,8,0,0.0
Below,0.5,2000,-0.5,8,0,0.0
Below,0.5,2000,-0.618,8,0,0.0
Below,0.5,2000,-0.786,8,0,0.0
Below,0.5,2000,-1.0,8,0,0.0
Below,0.5,2000,0.0,8,0,0.0
Above,0.5,3000,0.236,5,2,40.0
Above,0.5,3000,0.382,6,5,83.33
Above,0.5,3000,0.5,6,6,100.0
Above,0.5,3000,0.618,5,3,60.0
Above,0.5,3000,0.786,5,0,0.0
Above,0.5,3000,1.0,6,0,0.0
Above,0.5,3000,-0.236,6,0,0.0
Above,0.5,3000,-0.382,6,0,0.0
Above,0.5,3000,-0.5,6,0,0.0
Above,0.5,3000,-0.618,6,0,0.0
Above,0.5,3000,-0.786,6,0,0.0
Above,0.5,3000,-1.0,6,0,0.0
Above,0.5,3000,0.0,6,1,16.67
Below,0.5,3000,0.236,8,0,0.0
Below,0.5,3000,0.382,8,4,50.0
Below,0.5,3000,0.5,8,8,100.0
Below,0.5,3000,0.618,7,4,57.14
Below,0.5,3000,0.786,8,0,0.0
Below,0.5,3000,1.0,8,0,0.0
Below,0.5,3000,-0.236,8,0,0.0
Below,0.5,3000,-0.382,8,0,0.0
Below,0.5,3000,-0.5,8,0,0.0
Below,0.5,3000,-0.618,8,0,0.0
Below,0.5,3000,-0.786,8,0,0.0
Below,0.5,3000,-1.0,8,0,0.0
Below,0.5,3000,0.0,8,0,0.0
Above,0.5,4000,0.236,2,0,0.0
Above,0.5,4000,0.382,1,1,100.0
Above,0.5,4000,0.5,2,2,100.0
Above,0.5,4000,0.618,2,2,100.0
Above,0.5,4000,0.786,2,1,50.0
Above,0.5,4000,1.0,2,0,0.0
Above,0.5,4000,-0.236,2,0,0.0
Above,0.5,4000,-0.382,2,0,0.0
Above,0.5,4000,-0.5,2,0,0.0
Above,0.5,4000,-0.618,2,0,0.0
Above,0.5,4000,-0.786,2,0,0.0
Above,0.5,4000,-1.0,2,0,0.0
Above,0.5,4000,0.0,2,0,0.0
Below,0.5,4000,0.236,3,0,0.0
Below,0.5,4000,0.382,3,0,0.0
Below,0.5,4000,0.5,5,5,100.0
Below,0.5,4000,0.618,5,4,80.0
Below,0.5,4000,0.786,5,1,20.0
Below,0.5,4000,1.0,5,1,20.0
Below,0.5,4000,-0.236,5,0,0.0
Below,0.5,4000,-0.382,5,0,0.0
Below,0.5,4000,-0.5,5,0,0.0
Below,0.5,4000,-0.618,5,0,0.0
Below,0.5,4000,-0.786,5,0,0.0
Below,0.5,4000,-1.0,5,0,0.0
Below,0.5,4000,0.0,4,0,0.0
Above,0.5,5000,0.236,6,1,16.67
Above,0.5,5000,0.382,5,4,80.0
Above,0.5,5000,0.5,6,6,100.0
Above,0.5,5000,0.618,5,1,20.0
Above,0.5,5000,0.786,6,0,0.0
Above,0.5,5000,1.0,6,0,0.0
Above,0.5,5000,-0.236,6,0,0.0
Above,0.5,5000,-0.382,6,0,0.0
Above,0.5,5000,-0.5,6,0,0.0
Above,0.5,5000,-0.618,6,0,0.0
Above,0.5,5000,-0.786,6,0,0.0
Above,0.5,5000,-1.0,6,0,0.0
Above,0.5,5000,0.0,6,0,0.0
Below,0.5,5000,0.236,4,1,25.0
Below,0.5,5000,0.382,4,3,75.0
Below,0.5,5000,0.5,4,4,100.0
Below,0.5,5000,0.618,4,2,50.0
Below,0.5,5000,0.786,4,1,25.0
Below,0.5,5000,1.0,4,0,0.0
Below,0.5,5000,-0.236,4,0,0.0
Below,0.5,5000,-0.382,4,0,0.0
Below,0.5,5000,-0.5,4,0,0.0
Below,0.5,5000,-0.618,4,0,0.0
Below,0.5,5000,-0.786,4,0,0.0
Below,0.5,5000,-1.0,4,0,0.0
Below,0.5,5000,0.0,4,0,0.0
Above,0.5,OPEN,0.236,778,99,12.72
Above,0.5,OPEN,0.382,774,225,29.07
Above,0.5,OPEN,0.5,784,339,43.24
Above,0.5,OPEN,0.618,318,129,40.57
Above,0.5,OPEN,0.786,517,114,22.05
Above,0.5,OPEN,1.0,658,82,12.46
Above,0.5,OPEN,-0.236,865,2,0.23
Above,0.5,OPEN,-0.382,866,1,0.12
Above,0.5,OPEN,-0.5,867,0,0.0
Above,0.5,OPEN,-0.618,869,0,0.0
Above,0.5,OPEN,-0.786,869,0,0.0
Above,0.5,OPEN,-1.0,869,0,0.0
Above,0.5,OPEN,0.0,830,22,2.65
Below,0.5,OPEN,0.236,615,249,40.49
Below,0.5,OPEN,0.382,288,173,60.07
Below,0.5,OPEN,0.5,3141,383,12.19
Below,0.5,OPEN,0.618,3139,219,6.98
Below,0.5,OPEN,0.786,3148,90,2.86
Below,0.5,OPEN,1.0,3188,27,0.85
Below,0.5,OPEN,-0.236,1856,368,19.83
Below,0.5,OPEN,-0.382,2180,339,15.55
Below,0.5,OPEN,-0.5,2419,329,13.6
Below,0.5,OPEN,-0.618,2644,272,10.29
Below,0.5,OPEN,-0.786,2852,198,6.94
Below,0.5,OPEN,-1.0,3044,158,5.19
Below,0.5,OPEN,0.0,1171,351,29.97
Above,0.618,0900,0.236,26,7,26.92
Above,0.618,0900,0.382,16,3,18.75
Above,0.618,0900,0.5,17,9,52.94
Above,0.618,0900,0.618,17,17,100.0
Above,0.618,0900,0.786,57,22,38.6
Above,0.618,0900,1.0,58,5,8.62
Above,0.618,0900,-0.236,56,2,3.57
Above,0.618,0900,-0.382,57,0,0.0
Above,0.618,0900,-0.5,58,0,0.0
Above,0.618,0900,-0.618,58,0,0.0
Above,0.618,0900,-0.786,58,0,0.0
Above,0.618,0900,-1.0,58,0,0.0
Above,0.618,0900,0.0,47,9,19.15
Below,0.618,0900,0.236,61,29,47.54
Below,0.618,0900,0.382,61,36,59.02
Below,0.618,0900,0.5,60,47,78.33
Below,0.618,0900,0.618,16,16,100.0
Below,0.618,0900,0.786,16,5,31.25
Below,0.618,0900,1.0,24,1,4.17
Below,0.618,0900,-0.236,61,7,11.48
Below,0.618,0900,-0.382,61,2,3.28
Below,0.618,0900,-0.5,61,0,0.0
Below,0.618,0900,-0.618,61,0,0.0
Below,0.618,0900,-0.786,61,0,0.0
Below,0.618,0900,-1.0,61,0,0.0
Below,0.618,0900,0.0,61,20,32.79
Above,0.618,1000,0.236,11,3,27.27
Above,0.618,1000,0.382,4,0,0.0
Above,0.618,1000,0.5,4,2,50.0
Above,0.618,1000,0.618,4,4,100.0
Above,0.618,1000,0.786,44,12,27.27
Above,0.618,1000,1.0,44,4,9.09
Above,0.618,1000,-0.236,40,1,2.5
Above,0.618,1000,-0.382,43,1,2.33
Above,0.618,1000,-0.5,43,1,2.33
Above,0.618,1000,-0.618,43,1,2.33
Above,0.618,1000,-0.786,43,0,0.0
Above,0.618,1000,-1.0,43,0,0.0
Above,0.618,1000,0.0,27,4,14.81
Below,0.618,1000,0.236,62,22,35.48
Below,0.618,1000,0.382,62,38,61.29
Below,0.618,1000,0.5,61,51,83.61
Below,0.618,1000,0.618,5,5,100.0
Below,0.618,1000,0.786,5,4,80.0
Below,0.618,1000,1.0,11,1,9.09
Below,0.618,1000,-0.236,62,3,4.84
Below,0.618,1000,-0.382,62,1,1.61
Below,0.618,1000,-0.5,62,1,1.61
Below,0.618,1000,-0.618,62,1,1.61
Below,0.618,1000,-0.786,62,1,1.61
Below,0.618,1000,-1.0,62,0,0.0
Below,0.618,1000,0.0,62,6,9.68
Above,0.618,1100,0.236,4,2,50.0
Above,0.618,1100,0.382,2,0,0.0
Above,0.618,1100,0.5,0,0,0.0
Above,0.618,1100,0.618,0,0,0.0
Above,0.618,1100,0.786,18,1,5.56
Above,0.618,1100,1.0,18,0,0.0
Above,0.618,1100,-0.236,16,1,6.25
Above,0.618,1100,-0.382,16,0,0.0
Above,0.618,1100,-0.5,17,0,0.0
Above,0.618,1100,-0.618,18,0,0.0
Above,0.618,1100,-0.786,18,0,0.0
Above,0.618,1100,-1.0,18,0,0.0
Above,0.618,1100,0.0,13,1,7.69
Below,0.618,1100,0.236,41,23,56.1
Below,0.618,1100,0.382,41,30,73.17
Below,0.618,1100,0.5,41,36,87.8
Below,0.618,1100,0.618,0,0,0.0
Below,0.618,1100,0.786,0,0,0.0
Below,0.618,1100,1.0,2,1,50.0
Below,0.618,1100,-0.236,41,3,7.32
Below,0.618,1100,-0.382,41,1,2.44
Below,0.618,1100,-0.5,41,0,0.0
Below,0.618,1100,-0.618,41,0,0.0
Below,0.618,1100,-0.786,41,0,0.0
Below,0.618,1100,-1.0,41,0,0.0
Below,0.618,1100,0.0,41,6,14.63
Above,0.618,1200,0.236,2,2,100.0
Above,0.618,1200,0.382,0,0,0.0
Above,0.618,1200,0.5,0,0,0.0
Above,0.618,1200,0.618,0,0,0.0
Above,0.618,1200,0.786,9,3,33.33
Above,0.618,1200,1.0,9,0,0.0
Above,0.618,1200,-0.236,8,1,12.5
Above,0.618,1200,-0.382,8,0,0.0
Above,0.618,1200,-0.5,8,0,0.0
Above,0.618,1200,-0.618,8,0,0.0
Above,0.618,1200,-0.786,9,0,0.0
Above,0.618,1200,-1.0,9,0,0.0
Above,0.618,1200,0.0,4,1,25.0
Below,0.618,1200,0.236,18,11,61.11
Below,0.618,1200,0.382,18,15,83.33
Below,0.618,1200,0.5,18,16,88.89
Below,0.618,1200,0.618,0,0,0.0
Below,0.618,1200,0.786,0,0,0.0
Below,0.618,1200,1.0,1,1,100.0
Below,0.618,1200,-0.236,18,1,5.56
Below,0.618,1200,-0.382,18,0,0.0
Below,0.618,1200,-0.5,18,0,0.0
Below,0.618,1200,-0.618,18,0,0.0
Below,0.618,1200,-0.786,18,0,0.0
Below,0.618,1200,-1.0,18,0,0.0
Below,0.618,1200,0.0,18,2,11.11
Above,0.618,1300,0.236,1,1,100.0
Above,0.618,1300,0.382,0,0,0.0
Above,0.618,1300,0.5,0,0,0.0
Above,0.618,1300,0.618,0,0,0.0
Above,0.618,1300,0.786,12,1,8.33
Above,0.618,1300,1.0,12,0,0.0
Above,0.618,1300,-0.236,9,2,22.22
Above,0.618,1300,-0.382,11,1,9.09
Above,0.618,1300,-0.5,11,1,9.09
Above,0.618,1300,-0.618,11,0,0.0
Above,0.618,1300,-0.786,12,0,0.0
Above,0.618,1300,-1.0,12,0,0.0
Above,0.618,1300,0.0,5,3,60.0
Below,0.618,1300,0.236,20,14,70.0
Below,0.618,1300,0.382,20,17,85.0
Below,0.618,1300,0.5,20,19,95.0
