GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
0.236_to_0.382,1130,2,-1.0_to_-0.786,930,152,1.32,1130,1130,10-Minute
0.236_to_0.382,1140,2,-1.0_to_-0.786,930,152,1.32,1140,1140,10-Minute
0.236_to_0.382,1150,2,-1.0_to_-0.786,930,152,1.32,1150,1150,10-Minute
0.236_to_0.382,1200,2,-1.0_to_-0.786,930,152,1.32,1200,1200,10-Minute
0.236_to_0.382,1210,2,-1.0_to_-0.786,930,152,1.32,1210,1210,10-Minute
0.236_to_0.382,1220,3,-1.0_to_-0.786,930,152,1.97,1220,1220,10-Minute
0.236_to_0.382,1230,3,-1.0_to_-0.786,930,152,1.97,1230,1230,10-Minute
0.236_to_0.382,1240,3,-1.0_to_-0.786,930,152,1.97,1240,1240,10-Minute
0.236_to_0.382,1300,3,-1.0_to_-0.786,930,152,1.97,1300,1300,10-Minute
0.236_to_0.382,1310,3,-1.0_to_-0.786,930,152,1.97,1310,1310,10-Minute
0.236_to_0.382,1320,3,-1.0_to_-0.786,930,152,1.97,1320,1320,10-Minute
0.236_to_0.382,1330,3,-1.0_to_-0.786,930,152,1.97,1330,1330,10-Minute
0.236_to_0.382,1340,2,-1.0_to_-0.786,930,152,1.32,1340,1340,10-Minute
0.236_to_0.382,1350,2,-1.0_to_-0.786,930,152,1.32,1350,1350,10-Minute
0.236_to_0.382,1400,4,-1.0_to_-0.786,930,152,2.63,1400,1400,10-Minute
0.236_to_0.382,1410,5,-1.0_to_-0.786,930,152,3.29,1410,1410,10-Minute
0.236_to_0.382,1420,4,-1.0_to_-0.786,930,152,2.63,1420,1420,10-Minute
0.236_to_0.382,1430,6,-1.0_to_-0.786,930,152,3.95,1430,1430,10-Minute
0.236_to_0.382,1440,5,-1.0_to_-0.786,930,152,3.29,1440,1440,10-Minute
0.236_to_0.382,1450,7,-1.0_to_-0.786,930,152,4.61,1450,1450,10-Minute
0.236_to_0.382,1500,7,-1.0_to_-0.786,930,152,4.61,1500,1500,10-Minute
0.236_to_0.382,1510,9,-1.0_to_-0.786,930,152,5.92,1510,1510,10-Minute
0.236_to_0.382,1520,8,-1.0_to_-0.786,930,152,5.26,1520,1520,10-Minute
0.236_to_0.382,1530,9,-1.0_to_-0.786,930,152,5.92,1530,1530,10-Minute
0.236_to_0.382,1540,7,-1.0_to_-0.786,930,152,4.61,1540,1540,10-Minute
0.236_to_0.382,1550,5,-1.0_to_-0.786,930,152,3.29,1550,1550,10-Minute
0.382_to_0.5,950,1,-1.0_to_-0.786,930,152,0.66,0950,0950,10-Minute
0.382_to_0.5,1000,1,-1.0_to_-0.786,930,152,0.66,1000,1000,10-Minute
0.382_to_0.5,1010,1,-1.0_to_-0.786,930,152,0.66,1010,1010,10-Minute
0.382_to_0.5,1100,1,-1.0_to_-0.786,930,152,0.66,1100,1100,10-Minute
0.382_to_0.5,1110,2,-1.0_to_-0.786,930,152,1.32,1110,1110,10-Minute
0.382_to_0.5,1120,2,-1.0_to_-0.786,930,152,1.32,1120,1120,10-Minute
0.382_to_0.5,1130,2,-1.0_to_-0.786,930,152,1.32,1130,1130,10-Minute
0.382_to_0.5,1140,2,-1.0_to_-0.786,930,152,1.32,1140,1140,10-Minute
0.382_to_0.5,1150,2,-1.0_to_-0.786,930,152,1.32,1150,1150,10-Minute
0.382_to_0.5,1200,2,-1.0_to_-0.786,930,152,1.32,1200,1200,10-Minute
0.382_to_0.5,1210,1,-1.0_to_-0.786,930,152,0.66,1210,1210,10-Minute
0.382_to_0.5,1220,2,-1.0_to_-0.786,930,152,1.32,1220,1220,10-Minute
0.382_to_0.5,1230,2,-1.0_to_-0.786,930,152,1.32,1230,1230,10-Minute
0.382_to_0.5,1240,3,-1.0_to_-0.786,930,152,1.97,1240,1240,10-Minute
0.382_to_0.5,1250,1,-1.0_to_-0.786,930,152,0.66,1250,1250,10-Minute
0.382_to_0.5,1300,1,-1.0_to_-0.786,930,152,0.66,1300,1300,10-Minute
0.382_to_0.5,1320,1,-1.0_to_-0.786,930,152,0.66,1320,1320,10-Minute
0.382_to_0.5,1330,1,-1.0_to_-0.786,930,152,0.66,1330,1330,10-Minute
0.382_to_0.5,1340,1,-1.0_to_-0.786,930,152,0.66,1340,1340,10-Minute
0.382_to_0.5,1350,1,-1.0_to_-0.786,930,152,0.66,1350,1350,10-Minute
0.382_to_0.5,1400,2,-1.0_to_-0.786,930,152,1.32,1400,1400,10-Minute
0.382_to_0.5,1410,2,-1.0_to_-0.786,930,152,1.32,1410,1410,10-Minute
0.382_to_0.5,1420,2,-1.0_to_-0.786,930,152,1.32,1420,1420,10-Minute
0.382_to_0.5,1430,2,-1.0_to_-0.786,930,152,1.32,1430,1430,10-Minute
0.382_to_0.5,1440,2,-1.0_to_-0.786,930,152,1.32,1440,1440,10-Minute
0.382_to_0.5,1450,3,-1.0_to_-0.786,930,152,1.97,1450,1450,10-Minute
0.382_to_0.5,1500,3,-1.0_to_-0.786,930,152,1.97,1500,1500,10-Minute
0.382_to_0.5,1510,4,-1.0_to_-0.786,930,152,2.63,1510,1510,10-Minute
0.382_to_0.5,1520,3,-1.0_to_-0.786,930,152,1.97,1520,1520,10-Minute
0.382_to_0.5,1530,3,-1.0_to_-0.786,930,152,1.97,1530,1530,10-Minute
0.382_to_0.5,1540,3,-1.0_to_-0.786,930,152,1.97,1540,1540,10-Minute
0.382_to_0.5,1550,3,-1.0_to_-0.786,930,152,1.97,1550,1550,10-Minute
0.5_to_0.618,950,1,-1.0_to_-0.786,930,152,0.66,0950,0950,10-Minute
0.5_to_0.618,1000,1,-1.0_to_-0.786,930,152,0.66,1000,1000,10-Minute
0.5_to_0.618,1010,1,-1.0_to_-0.786,930,152,0.66,1010,1010,10-Minute
0.5_to_0.618,1110,1,-1.0_to_-0.786,930,152,0.66,1110,1110,10-Minute
0.5_to_0.618,1120,2,-1.0_to_-0.786,930,152,1.32,1120,1120,10-Minute
0.5_to_0.618,1130,2,-1.0_to_-0.786,930,152,1.32,1130,1130,10-Minute
0.5_to_0.618,1140,1,-1.0_to_-0.786,930,152,0.66,1140,1140,10-Minute
0.5_to_0.618,1150,2,-1.0_to_-0.786,930,152,1.32,1150,1150,10-Minute
0.5_to_0.618,1200,2,-1.0_to_-0.786,930,152,1.32,1200,1200,10-Minute
0.5_to_0.618,1210,2,-1.0_to_-0.786,930,152,1.32,1210,1210,10-Minute
0.5_to_0.618,1220,1,-1.0_to_-0.786,930,152,0.66,1220,1220,10-Minute
0.5_to_0.618,1230,2,-1.0_to_-0.786,930,152,1.32,1230,1230,10-Minute
0.5_to_0.618,1240,2,-1.0_to_-0.786,930,152,1.32,1240,1240,10-Minute
0.5_to_0.618,1410,1,-1.0_to_-0.786,930,152,0.66,1410,1410,10-Minute
0.5_to_0.618,1420,2,-1.0_to_-0.786,930,152,1.32,1420,1420,10-Minute
0.5_to_0.618,1430,2,-1.0_to_-0.786,930,152,1.32,1430,1430,10-Minute
0.5_to_0.618,1450,1,-1.0_to_-0.786,930,152,0.66,1450,1450,10-Minute
0.5_to_0.618,1510,1,-1.0_to_-0.786,930,152,0.66,1510,1510,10-Minute
0.5_to_0.618,1520,2,-1.0_to_-0.786,930,152,1.32,1520,1520,10-Minute
0.5_to_0.618,1530,4,-1.0_to_-0.786,930,152,2.63,1530,1530,10-Minute
0.5_to_0.618,1540,3,-1.0_to_-0.786,930,152,1.97,1540,1540,10-Minute
0.5_to_0.618,1550,3,-1.0_to_-0.786,930,152,1.97,1550,1550,10-Minute
0.618_to_0.786,950,1,-1.0_to_-0.786,930,152,0.66,0950,0950,10-Minute
0.618_to_0.786,1000,1,-1.0_to_-0.786,930,152,0.66,1000,1000,10-Minute
0.618_to_0.786,1120,2,-1.0_to_-0.786,930,152,1.32,1120,1120,10-Minute
0.618_to_0.786,1130,2,-1.0_to_-0.786,930,152,1.32,1130,1130,10-Minute
0.618_to_0.786,1140,1,-1.0_to_-0.786,930,152,0.66,1140,1140,10-Minute
0.618_to_0.786,1150,1,-1.0_to_-0.786,930,152,0.66,1150,1150,10-Minute
0.618_to_0.786,1200,2,-1.0_to_-0.786,930,152,1.32,1200,1200,10-Minute
0.618_to_0.786,1210,1,-1.0_to_-0.786,930,152,0.66,1210,1210,10-Minute
0.618_to_0.786,1240,1,-1.0_to_-0.786,930,152,0.66,1240,1240,10-Minute
0.618_to_0.786,1250,1,-1.0_to_-0.786,930,152,0.66,1250,1250,10-Minute
0.618_to_0.786,1300,1,-1.0_to_-0.786,930,152,0.66,1300,1300,10-Minute
0.618_to_0.786,1310,1,-1.0_to_-0.786,930,152,0.66,1310,1310,10-Minute
0.618_to_0.786,1450,1,-1.0_to_-0.786,930,152,0.66,1450,1450,10-Minute
0.618_to_0.786,1500,1,-1.0_to_-0.786,930,152,0.66,1500,1500,10-Minute
0.618_to_0.786,1510,1,-1.0_to_-0.786,930,152,0.66,1510,1510,10-Minute
0.618_to_0.786,1520,1,-1.0_to_-0.786,930,152,0.66,1520,1520,10-Minute
0.618_to_0.786,1530,2,-1.0_to_-0.786,930,152,1.32,1530,1530,10-Minute
0.618_to_0.786,1540,2,-1.0_to_-0.786,930,152,1.32,1540,1540,10-Minute
0.618_to_0.786,1550,3,-1.0_to_-0.786,930,152,1.97,1550,1550,10-Minute
0.786_to_1.0,950,1,-1.0_to_-0.786,930,152,0.66,0950,0950,10-Minute
0.786_to_1.0,1000,1,-1.0_to_-0.786,930,152,0.66,1000,1000,10-Minute
0.786_to_1.0,1130,1,-1.0_to_-0.786,930,152,0.66,1130,1130,10-Minute
0.786_to_1.0,1140,1,-1.0_to_-0.786,930,152,0.66,1140,1140,10-Minute
0.786_to_1.0,1200,1,-1.0_to_-0.786,930,152,0.66,1200,1200,10-Minute
0.786_to_1.0,1250,1,-1.0_to_-0.786,930,152,0.66,1250,1250,10-Minute
0.786_to_1.0,1300,1,-1.0_to_-0.786,930,152,0.66,1300,1300,10-Minute
0.786_to_1.0,1310,1,-1.0_to_-0.786,930,152,0.66,1310,1310,10-Minute
0.786_to_1.0,1320,1,-1.0_to_-0.786,930,152,0.66,1320,1320,10-Minute
0.786_to_1.0,1330,1,-1.0_to_-0.786,930,152,0.66,1330,1330,10-Minute
0.786_to_1.0,1340,1,-1.0_to_-0.786,930,152,0.66,1340,1340,10-Minute
0.786_to_1.0,1350,1,-1.0_to_-0.786,930,152,0.66,1350,1350,10-Minute
0.786_to_1.0,1400,1,-1.0_to_-0.786,930,152,0.66,1400,1400,10-Minute
0.786_to_1.0,1410,1,-1.0_to_-0.786,930,152,0.66,1410,1410,10-Minute
0.786_to_1.0,1420,1,-1.0_to_-0.786,930,152,0.66,1420,1420,10-Minute
0.786_to_1.0,1430,1,-1.0_to_-0.786,930,152,0.66,1430,1430,10-Minute
0.786_to_1.0,1440,1,-1.0_to_-0.786,930,152,0.66,1440,1440,10-Minute
0.786_to_1.0,1500,1,-1.0_to_-0.786,930,152,0.66,1500,1500,10-Minute
0.786_to_1.0,1510,1,-1.0_to_-0.786,930,152,0.66,1510,1510,10-Minute
0.786_to_1.0,1520,1,-1.0_to_-0.786,930,152,0.66,1520,1520,10-Minute
0.786_to_1.0,1530,2,-1.0_to_-0.786,930,152,1.32,1530,1530,10-Minute
0.786_to_1.0,1540,2,-1.0_to_-0.786,930,152,1.32,1540,1540,10-Minute
0.786_to_1.0,1550,2,-1.0_to_-0.786,930,152,1.32,1550,1550,10-Minute
above_1.0,1320,1,-1.0_to_-0.786,930,152,0.66,1320,1320,10-Minute
above_1.0,1330,1,-1.0_to_-0.786,930,152,0.66,1330,1330,10-Minute
above_1.0,1340,1,-1.0_to_-0.786,930,152,0.66,1340,1340,10-Minute
above_1.0,1350,1,-1.0_to_-0.786,930,152,0.66,1350,1350,10-Minute
above_1.0,1400,1,-1.0_to_-0.786,930,152,0.66,1400,1400,10-Minute
above_1.0,1440,1,-1.0_to_-0.786,930,152,0.66,1440,1440,10-Minute
above_1.0,1450,1,-1.0_to_-0.786,930,152,0.66,1450,1450,10-Minute
above_1.0,1500,2,-1.0_to_-0.786,930,152,1.32,1500,1500,10-Minute
above_1.0,1510,2,-1.0_to_-0.786,930,152,1.32,1510,1510,10-Minute
above_1.0,1520,1,-1.0_to_-0.786,930,152,0.66,1520,1520,10-Minute
above_1.0,1530,2,-1.0_to_-0.786,930,152,1.32,1530,1530,10-Minute
above_1.0,1540,2,-1.0_to_-0.786,930,152,1.32,1540,1540,10-Minute
above_1.0,1550,2,-1.0_to_-0.786,930,152,1.32,1550,1550,10-Minute
below_-1.0,940,76,-1.0_to_-0.786,930,152,50.0,0940,0940,10-Minute
below_-1.0,950,84,-1.0_to_-0.786,930,152,55.26,0950,0950,10-Minute
below_-1.0,1000,92,-1.0_to_-0.786,930,152,60.53,1000,1000,10-Minute
below_-1.0,1010,87,-1.0_to_-0.786,930,152,57.24,1010,1010,10-Minute
below_-1.0,1020,85,-1.0_to_-0.786,930,152,55.92,1020,1020,10-Minute
below_-1.0,1030,88,-1.0_to_-0.786,930,152,57.89,1030,1030,10-Minute
below_-1.0,1040,83,-1.0_to_-0.786,930,152,54.61,1040,1040,10-Minute
below_-1.0,1050,81,-1.0_to_-0.786,930,152,53.29,1050,1050,10-Minute
below_-1.0,1100,78,-1.0_to_-0.786,930,152,51.32,1100,1100,10-Minute
below_-1.0,1110,77,-1.0_to_-0.786,930,152,50.66,1110,1110,10-Minute
below_-1.0,1120,77,-1.0_to_-0.786,930,152,50.66,1120,1120,10-Minute
below_-1.0,1130,80,-1.0_to_-0.786,930,152,52.63,1130,1130,10-Minute
below_-1.0,1140,81,-1.0_to_-0.786,930,152,53.29,1140,1140,10-Minute
below_-1.0,1150,78,-1.0_to_-0.786,930,152,51.32,1150,1150,10-Minute
below_-1.0,1200,77,-1.0_to_-0.786,930,152,50.66,1200,1200,10-Minute
below_-1.0,1210,75,-1.0_to_-0.786,930,152,49.34,1210,1210,10-Minute
below_-1.0,1220,76,-1.0_to_-0.786,930,152,50.0,1220,1220,10-Minute
below_-1.0,1230,71,-1.0_to_-0.786,930,152,46.71,1230,1230,10-Minute
below_-1.0,1240,70,-1.0_to_-0.786,930,152,46.05,1240,1240,10-Minute
below_-1.0,1250,72,-1.0_to_-0.786,930,152,47.37,1250,1250,10-Minute
below_-1.0,1300,73,-1.0_to_-0.786,930,152,48.03,1300,1300,10-Minute
below_-1.0,1310,71,-1.0_to_-0.786,930,152,46.71,1310,1310,10-Minute
below_-1.0,1320,68,-1.0_to_-0.786,930,152,44.74,1320,1320,10-Minute
below_-1.0,1330,71,-1.0_to_-0.786,930,152,46.71,1330,1330,10-Minute
below_-1.0,1340,72,-1.0_to_-0.786,930,152,47.37,1340,1340,10-Minute
below_-1.0,1350,69,-1.0_to_-0.786,930,152,45.39,1350,1350,10-Minute
below_-1.0,1400,71,-1.0_to_-0.786,930,152,46.71,1400,1400,10-Minute
below_-1.0,1410,73,-1.0_to_-0.786,930,152,48.03,1410,1410,10-Minute
below_-1.0,1420,74,-1.0_to_-0.786,930,152,48.68,1420,1420,10-Minute
below_-1.0,1430,72,-1.0_to_-0.786,930,152,47.37,1430,1430,10-Minute
below_-1.0,1440,77,-1.0_to_-0.786,930,152,50.66,1440,1440,10-Minute
below_-1.0,1450,75,-1.0_to_-0.786,930,152,49.34,1450,1450,10-Minute
below_-1.0,1500,75,-1.0_to_-0.786,930,152,49.34,1500,1500,10-Minute
below_-1.0,1510,76,-1.0_to_-0.786,930,152,50.0,1510,1510,10-Minute
below_-1.0,1520,74,-1.0_to_-0.786,930,152,48.68,1520,1520,10-Minute
below_-1.0,1530,74,-1.0_to_-0.786,930,152,48.68,1530,1530,10-Minute
below_-1.0,1540,71,-1.0_to_-0.786,930,152,46.71,1540,1540,10-Minute
below_-1.0,1550,70,-1.0_to_-0.786,930,152,46.05,1550,1550,10-Minute
-0.236_to_0.0,940,5,-0.786_to_-0.618,930,238,2.1,0940,0940,10-Minute
-0.236_to_0.0,950,13,-0.786_to_-0.618,930,238,5.46,0950,0950,10-Minute
-0.236_to_0.0,1000,17,-0.786_to_-0.618,930,238,7.14,1000,1000,10-Minute
-0.236_to_0.0,1010,25,-0.786_to_-0.618,930,238,10.5,1010,1010,10-Minute
-0.236_to_0.0,1020,26,-0.786_to_-0.618,930,238,10.92,1020,1020,10-Minute
-0.236_to_0.0,1030,28,-0.786_to_-0.618,930,238,11.76,1030,1030,10-Minute
-0.236_to_0.0,1040,30,-0.786_to_-0.618,930,238,12.61,1040,1040,10-Minute
-0.236_to_0.0,1050,34,-0.786_to_-0.618,930,238,14.29,1050,1050,10-Minute
-0.236_to_0.0,1100,37,-0.786_to_-0.618,930,238,15.55,1100,1100,10-Minute
-0.236_to_0.0,1110,36,-0.786_to_-0.618,930,238,15.13,1110,1110,10-Minute
-0.236_to_0.0,1120,26,-0.786_to_-0.618,930,238,10.92,1120,1120,10-Minute
-0.236_to_0.0,1130,28,-0.786_to_-0.618,930,238,11.76,1130,1130,10-Minute
-0.236_to_0.0,1140,27,-0.786_to_-0.618,930,238,11.34,1140,1140,10-Minute
-0.236_to_0.0,1150,28,-0.786_to_-0.618,930,238,11.76,1150,1150,10-Minute
-0.236_to_0.0,1200,34,-0.786_to_-0.618,930,238,14.29,1200,1200,10-Minute
-0.236_to_0.0,1210,29,-0.786_to_-0.618,930,238,12.18,1210,1210,10-Minute
-0.236_to_0.0,1220,33,-0.786_to_-0.618,930,238,13.87,1220,1220,10-Minute
-0.236_to_0.0,1230,32,-0.786_to_-0.618,930,238,13.45,1230,1230,10-Minute
-0.236_to_0.0,1240,30,-0.786_to_-0.618,930,238,12.61,1240,1240,10-Minute
-0.236_to_0.0,1250,31,-0.786_to_-0.618,930,238,13.03,1250,1250,10-Minute
-0.236_to_0.0,1300,29,-0.786_to_-0.618,930,238,12.18,1300,1300,10-Minute
-0.236_to_0.0,1310,26,-0.786_to_-0.618,930,238,10.92,1310,1310,10-Minute
-0.236_to_0.0,1320,30,-0.786_to_-0.618,930,238,12.61,1320,1320,10-Minute
-0.236_to_0.0,1330,37,-0.786_to_-0.618,930,238,15.55,1330,1330,10-Minute
-0.236_to_0.0,1340,38,-0.786_to_-0.618,930,238,15.97,1340,1340,10-Minute
-0.236_to_0.0,1350,37,-0.786_to_-0.618,930,238,15.55,1350,1350,10-Minute
-0.236_to_0.0,1400,43,-0.786_to_-0.618,930,238,18.07,1400,1400,10-Minute
-0.236_to_0.0,1410,40,-0.786_to_-0.618,930,238,16.81,1410,1410,10-Minute
-0.236_to_0.0,1420,38,-0.786_to_-0.618,930,238,15.97,1420,1420,10-Minute
-0.236_to_0.0,1430,43,-0.786_to_-0.618,930,238,18.07,1430,1430,10-Minute
-0.236_to_0.0,1440,43,-0.786_to_-0.618,930,238,18.07,1440,1440,10-Minute
-0.236_to_0.0,1450,43,-0.786_to_-0.618,930,238,18.07,1450,1450,10-Minute
-0.236_to_0.0,1500,40,-0.786_to_-0.618,930,238,16.81,1500,1500,10-Minute
-0.236_to_0.0,1510,38,-0.786_to_-0.618,930,238,15.97,1510,1510,10-Minute
-0.236_to_0.0,1520,40,-0.786_to_-0.618,930,238,16.81,1520,1520,10-Minute
-0.236_to_0.0,1530,42,-0.786_to_-0.618,930,238,17.65,1530,1530,10-Minute
-0.236_to_0.0,1540,40,-0.786_to_-0.618,930,238,16.81,1540,1540,10-Minute
-0.236_to_0.0,1550,40,-0.786_to_-0.618,930,238,16.81,1550,1550,10-Minute
-0.382_to_-0.236,940,25,-0.786_to_-0.618,930,238,10.5,0940,0940,10-Minute
-0.382_to_-0.236,950,28,-0.786_to_-0.618,930,238,11.76,0950,0950,10-Minute
-0.382_to_-0.236,1000,39,-0.786_to_-0.618,930,238,16.39,1000,1000,10-Minute
-0.382_to_-0.236,1010,43,-0.786_to_-0.618,930,238,18.07,1010,1010,10-Minute
-0.382_to_-0.236,1020,42,-0.786_to_-0.618,930,238,17.65,1020,1020,10-Minute
-0.382_to_-0.236,1030,49,-0.786_to_-0.618,930,238,20.59,1030,1030,10-Minute
-0.382_to_-0.236,1040,51,-0.786_to_-0.618,930,238,21.43,1040,1040,10-Minute
-0.382_to_-0.236,1050,53,-0.786_to_-0.618,930,238,22.27,1050,1050,10-Minute
-0.382_to_-0.236,1100,51,-0.786_to_-0.618,930,238,21.43,1100,1100,10-Minute
-0.382_to_-0.236,1110,42,-0.786_to_-0.618,930,238,17.65,1110,1110,10-Minute
-0.382_to_-0.236,1120,40,-0.786_to_-0.618,930,238,16.81,1120,1120,10-Minute
-0.382_to_-0.236,1130,40,-0.786_to_-0.618,930,238,16.81,1130,1130,10-Minute
-0.382_to_-0.236,1140,34,-0.786_to_-0.618,930,238,14.29,1140,1140,10-Minute
-0.382_to_-0.236,1150,37,-0.786_to_-0.618,930,238,15.55,1150,1150,10-Minute
-0.382_to_-0.236,1200,40,-0.786_to_-0.618,930,238,16.81,1200,1200,10-Minute
-0.382_to_-0.236,1210,31,-0.786_to_-0.618,930,238,13.03,1210,1210,10-Minute
-0.382_to_-0.236,1220,29,-0.786_to_-0.618,930,238,12.18,1220,1220,10-Minute
-0.382_to_-0.236,1230,36,-0.786_to_-0.618,930,238,15.13,1230,1230,10-Minute
-0.382_to_-0.236,1240,30,-0.786_to_-0.618,930,238,12.61,1240,1240,10-Minute
-0.382_to_-0.236,1250,33,-0.786_to_-0.618,930,238,13.87,1250,1250,10-Minute
-0.382_to_-0.236,1300,30,-0.786_to_-0.618,930,238,12.61,1300,1300,10-Minute
-0.382_to_-0.236,1310,30,-0.786_to_-0.618,930,238,12.61,1310,1310,10-Minute
-0.382_to_-0.236,1320,32,-0.786_to_-0.618,930,238,13.45,1320,1320,10-Minute
-0.382_to_-0.236,1330,39,-0.786_to_-0.618,930,238,16.39,1330,1330,10-Minute
-0.382_to_-0.236,1340,41,-0.786_to_-0.618,930,238,17.23,1340,1340,10-Minute
-0.382_to_-0.236,1350,39,-0.786_to_-0.618,930,238,16.39,1350,1350,10-Minute
-0.382_to_-0.236,1400,47,-0.786_to_-0.618,930,238,19.75,1400,1400,10-Minute
-0.382_to_-0.236,1410,46,-0.786_to_-0.618,930,238,19.33,1410,1410,10-Minute
-0.382_to_-0.236,1420,45,-0.786_to_-0.618,930,238,18.91,1420,1420,10-Minute
-0.382_to_-0.236,1430,41,-0.786_to_-0.618,930,238,17.23,1430,1430,10-Minute
-0.382_to_-0.236,1440,39,-0.786_to_-0.618,930,238,16.39,1440,1440,10-Minute
-0.382_to_-0.236,1450,39,-0.786_to_-0.618,930,238,16.39,1450,1450,10-Minute
-0.382_to_-0.236,1500,39,-0.786_to_-0.618,930,238,16.39,1500,1500,10-Minute
-0.382_to_-0.236,1510,36,-0.786_to_-0.618,930,238,15.13,1510,1510,10-Minute
-0.382_to_-0.236,1520,29,-0.786_to_-0.618,930,238,12.18,1520,1520,10-Minute
-0.382_to_-0.236,1530,32,-0.786_to_-0.618,930,238,13.45,1530,1530,10-Minute
-0.382_to_-0.236,1540,39,-0.786_to_-0.618,930,238,16.39,1540,1540,10-Minute
-0.382_to_-0.236,1550,34,-0.786_to_-0.618,930,238,14.29,1550,1550,10-Minute
-0.5_to_-0.382,940,54,-0.786_to_-0.618,930,238,22.69,0940,0940,10-Minute
-0.5_to_-0.382,950,56,-0.786_to_-0.618,930,238,23.53,0950,0950,10-Minute
-0.5_to_-0.382,1000,68,-0.786_to_-0.618,930,238,28.57,1000,1000,10-Minute
-0.5_to_-0.382,1010,69,-0.786_to_-0.618,930,238,28.99,1010,1010,10-Minute
-0.5_to_-0.382,1020,59,-0.786_to_-0.618,930,238,24.79,1020,1020,10-Minute
-0.5_to_-0.382,1030,60,-0.786_to_-0.618,930,238,25.21,1030,1030,10-Minute
-0.5_to_-0.382,1040,62,-0.786_to_-0.618,930,238,26.05,1040,1040,10-Minute
-0.5_to_-0.382,1050,48,-0.786_to_-0.618,930,238,20.17,1050,1050,10-Minute
-0.5_to_-0.382,1100,49,-0.786_to_-0.618,930,238,20.59,1100,1100,10-Minute
-0.5_to_-0.382,1110,48,-0.786_to_-0.618,930,238,20.17,1110,1110,10-Minute
-0.5_to_-0.382,1120,45,-0.786_to_-0.618,930,238,18.91,1120,1120,10-Minute
-0.5_to_-0.382,1130,42,-0.786_to_-0.618,930,238,17.65,1130,1130,10-Minute
-0.5_to_-0.382,1140,36,-0.786_to_-0.618,930,238,15.13,1140,1140,10-Minute
-0.5_to_-0.382,1150,38,-0.786_to_-0.618,930,238,15.97,1150,1150,10-Minute
-0.5_to_-0.382,1200,42,-0.786_to_-0.618,930,238,17.65,1200,1200,10-Minute
-0.5_to_-0.382,1210,37,-0.786_to_-0.618,930,238,15.55,1210,1210,10-Minute
-0.5_to_-0.382,1220,39,-0.786_to_-0.618,930,238,16.39,1220,1220,10-Minute
-0.5_to_-0.382,1230,38,-0.786_to_-0.618,930,238,15.97,1230,1230,10-Minute
-0.5_to_-0.382,1240,36,-0.786_to_-0.618,930,238,15.13,1240,1240,10-Minute
-0.5_to_-0.382,1250,38,-0.786_to_-0.618,930,238,15.97,1250,1250,10-Minute
-0.5_to_-0.382,1300,36,-0.786_to_-0.618,930,238,15.13,1300,1300,10-Minute
-0.5_to_-0.382,1310,36,-0.786_to_-0.618,930,238,15.13,1310,1310,10-Minute
-0.5_to_-0.382,1320,37,-0.786_to_-0.618,930,238,15.55,1320,1320,10-Minute
-0.5_to_-0.382,1330,34,-0.786_to_-0.618,930,238,14.29,1330,1330,10-Minute
-0.5_to_-0.382,1340,35,-0.786_to_-0.618,930,238,14.71,1340,1340,10-Minute
-0.5_to_-0.382,1350,33,-0.786_to_-0.618,930,238,13.87,1350,1350,10-Minute
-0.5_to_-0.382,1400,32,-0.786_to_-0.618,930,238,13.45,1400,1400,10-Minute
-0.5_to_-0.382,1410,30,-0.786_to_-0.618,930,238,12.61,1410,1410,10-Minute
-0.5_to_-0.382,1420,27,-0.786_to_-0.618,930,238,11.34,1420,1420,10-Minute
-0.5_to_-0.382,1430,28,-0.786_to_-0.618,930,238,11.76,1430,1430,10-Minute
-0.5_to_-0.382,1440,23,-0.786_to_-0.618,930,238,9.66,1440,1440,10-Minute
-0.5_to_-0.382,1450,26,-0.786_to_-0.618,930,238,10.92,1450,1450,10-Minute
-0.5_to_-0.382,1500,31,-0.786_to_-0.618,930,238,13.03,1500,1500,10-Minute
-0.5_to_-0.382,1510,30,-0.786_to_-0.618,930,238,12.61,1510,1510,10-Minute
-0.5_to_-0.382,1520,25,-0.786_to_-0.618,930,238,10.5,1520,1520,10-Minute
-0.5_to_-0.382,1530,34,-0.786_to_-0.618,930,238,14.29,1530,1530,10-Minute
-0.5_to_-0.382,1540,42,-0.786_to_-0.618,930,238,17.65,1540,1540,10-Minute
-0.5_to_-0.382,1550,45,-0.786_to_-0.618,930,238,18.91,1550,1550,10-Minute
-0.618_to_-0.5,940,97,-0.786_to_-0.618,930,238,40.76,0940,0940,10-Minute
-0.618_to_-0.5,950,83,-0.786_to_-0.618,930,238,34.87,0950,0950,10-Minute
-0.618_to_-0.5,1000,77,-0.786_to_-0.618,930,238,32.35,1000,1000,10-Minute
-0.618_to_-0.5,1010,74,-0.786_to_-0.618,930,238,31.09,1010,1010,10-Minute
-0.618_to_-0.5,1020,68,-0.786_to_-0.618,930,238,28.57,1020,1020,10-Minute
-0.618_to_-0.5,1030,73,-0.786_to_-0.618,930,238,30.67,1030,1030,10-Minute
-0.618_to_-0.5,1040,63,-0.786_to_-0.618,930,238,26.47,1040,1040,10-Minute
-0.618_to_-0.5,1050,45,-0.786_to_-0.618,930,238,18.91,1050,1050,10-Minute
